,uuid,proj_res,res_polarity,res_subjectivity,res_polarity_label,res_subjectivity_label
70,67,avail,0.0,0.0,neutral,objective
71,69,term anticorruptionrel result cimiento project rais effici effect 18 local govern confirm govern colombia municip perform index rank enhanc local govern perform translat better public servic better local govern respons citizen need well reflect improv use public resourc project work also result 21 municip increas sourc incom tax collect properti tax tax industri commerc addit project assist updat municip revenu code set implement tax revenu collect procedur,0.024999999999999994,0.25416666666666665,positive,objective
72,70,notabl accomplish program includ provis legal aid clinic univers abl reach peopl live rural area provid inform colombia justic servic public defend concili govern offici receiv train report train help relev perform job requir eight public defend offic one forens laboratori modern new equip,0.09610389610389611,0.22683982683982684,positive,objective
73,71,program provid train help colombian citizen conflict ridden area learn conduct social audit project fund royalti ensur implement design maximum social impact whilst prevent corrupt incompli commun contractor program also train public offici region local govern import transpar account good govern gener better govern sphere influenc project also enhanc govern transpar train journalist report royalti system,0.10952380952380951,0.32857142857142857,positive,objective
74,72,brdgact provid direct assist independ elector commiss enabl print ballot document necessari implement indirect elect senat governor vicegovernor program contribut logist assist facilit nation workshop fundament option rel draft law concern organ scope function constitut court court appeal state suprem judici council direct assist provid conad support reintegr activ excombat 1212 excombat reintegr train high intens labor activ reintegr kit benilubero territori north kivu,0.29,0.56,positive,subjective
75,78,anticorrupt area project provid servic help ensur effect nation govern integrityanticorrupt plan identifi mileston oper budget develop implement civil societi particip project work strengthen investig audit prosecutori capac public sector corrupt financi fraud case particularli capac anticorrupt unit attorney gener special audit unit within offic control gener republ strengthen financi manag control institut ministri accountingfin control gener court account better control public fund result creat free live anticorrupt civil societi coalit coalit 2010 project provid technic assist rule law compon strengthen attorney gener offic public ministri suprem court trial court well execut branch system public defens lawyer goal rais calib offici speed administr legal process provid train judg administr produc profession qualifi corp justic sector profession support civil societi organ assess advoc passag new law monitor implement justic sector reform increas access justic poor disenfranchis improv legal framework rule law justic sector reform latter includ assist passag need law regul crimin procedur penal code civil servic law career law public ministri career law code relat nation polic crimin investig nation public defens system ombudsman public administr law altern disput resolut law compon design strengthen civil societi organ media increas public awar demand justic reform account program serv strengthen civil advocaci reform promot coalit justic reform anticorrupt activ,0.05721500721500721,0.2977392977392977,positive,objective
76,73,projustic work provid better transpar congoles judiciari allow conseil superieur de la magistratur csm author decis rule congoles magistraci program support csm revit disciplinari chamber four target provinc increas judici transpar confid congoles citizen rol court system project result improv file system increas capac result train logist support receiv posit outcom program,0.5,0.5,positive,objective
77,74,project work offic inspector gener ige formul new strateg plan train inspector maxim perform promot account project also provid essenti train member parliament enabl better perform oversight function thu improv check balanc critic project collabor nation djiboutian broadcast radiodiffusiontelevis de djibouti rtd dissemin firstev seri public servic announc good govern anticorrupt conclus project target govern institut enhanc intern institut capac anticorrupt activ citizen djibouti made awar import govern account relev daili live livelihood,0.29454545454545455,0.4242424242424242,positive,objective
78,75,program assist secretari economi develop inventori activ project carri promot transpar anticorrupt serv countri evalu process millennium challeng corpor mcc inclus transpar anticorrupt issu recent presidenti elect certainti inclus elect futur direct contact made 450 cso throughout countri becam awar effect corrupt convinc cso need coalit program help integr 100 cso around countri civil societi network capabl make demand account public servant program develop base journalist train investig corrupt report law access public inform carri nationwid cost corrupt studi,-0.059999999999999984,0.6583333333333333,negative,subjective
79,76,avail,0.0,0.0,neutral,objective
80,77,project provid technic manag capabl select justic sector institut establish mechan intern extern supervis justic sector reform provid institut procedur support justic sector independ imparti built capac within justic sector coordin manag reform effort improv oper,0.0,0.0,neutral,objective
81,79,project improv transpar competit govern procur assist nation offic procur comptrol gener target line ministri follow promot transpar bid award procedur project increas govern horizont account control corrupt strengthen check balanc across key institut goal achiev uniform approach also strengthen interinstitut commun cooper standard guidelin perform mean ultim reduc incid corrupt,-0.2625,0.7375,negative,subjective
82,80,avail,0.0,0.0,neutral,objective
83,81,project influenc passag key anticorrupt measur advocaci effort case help draft legisl comment draft legisl also help monitor progress anticorrupt measur progress corrupt case public ministri court mass media campaign fall 2007 help rais citizen awar corrupt abil civil societi organ news media monitor govern conduct impair incomplet implement legisl provid freedom access govern inform,-0.25,0.7666666666666667,negative,subjective
84,82,countri review direct assist provid victim includ shelter reintegr local nongovern govern entiti often work togeth team assist effort identifi rescu traffick individu case intercept individu traffick nepal philippin local ngo success intercept victim transport hub refer caregiv commun antitraffick task forc nepal indonesia monitor potenti traffick incid report suspicion local author assist victim inform avail servic addit assist provid countri region public awar campaign provid inform safe migrat traffick risk emerg servic avail messag deliv use mass multimedia campaign public servic announc road show street theater inclus traffick migrat issu formal nonform educ curricula mani campaign mobil commun member teacher local religi leader well vulner advocaci effort traffick nation known celebr volunt time bring attent traffick indonesia commun watch group bangladesh nepal alert local author visit stranger promis employ lure famili promis marriag,0.05192307692307692,0.09102564102564102,positive,objective
85,83,support project countri pass key antimoney launder law decemb 2011 improv bring legisl complianc intern standard amend expand tool tackl money launder cover greater number crimin offens includ corrupt embezzl drug arm traffick child pornographi crime effect procedur suspend suspici transact put place along new tool collect evid telephon wiretap email surveil control deliveri use undercov agent threshold program work also support grassroot approach motiv public govern act corrupt program made stride rais awar understand caus consequ corrupt throughout countri outreach includ radio tv show music cd youtub channel illustr storybook children guid written gener public recogn report corrupt event held across timorlest launch anticorrupt awar campaign govern timorlest promot campaign well public school nationwid exampl includ illustr storybook fifth sixthgrad curriculum threshold program fund 64000 copi book seek instil anticorrupt valu among children teenag make think ethic dilemma face book protagonist,-0.12396694214876035,0.5595041322314049,negative,subjective
86,88,conduct anticorrupt assess provid recommend futur program,0.0,0.0,neutral,objective
87,84,support local govern elect civil societi timorlest program conduct orient train orient newli elect council member duti clarifi work relationship new municip govern implement suco govern perform scale provid clear perform measur enabl partner council track improv perform yeartoyear suco participatori plan implement workshop also brought council member citizen togeth establish share vision set prioriti make action plan flexibl followon train conduct respond need emerg focus broad area updat tradit practic build oper skill,0.28555194805194806,0.43576839826839825,positive,objective
88,85,project object led creation anticorrupt forum design engag public also success train investig within anticorrupt commission offic build capac commission work similarli project provid gener support assist commission offic particularli oper project provid train expert creat system would capabl receiv sensit confidenti inform intellig multipl sourc analyz produc report would facilit guid oper activ,0.15,0.03333333333333333,positive,objective
89,126,program assist indonesia commit creat stabl democraci open institut citizen particip increas transpar collabor local implement agenc civil societi organ strengthen key democrat institut polici promot govern account transpar citizen involv local initi increas account within nation elect system safeguard media freedom improv qualiti public particip legisl process foster open court system support exampl support passag freedom inform law collabor ministri commun inform implement would strengthen countri anticorrupt effort also keep citizen better inform effort includ support integr pact transpar intern indonesia nation elect commiss campaign polit parti financ oversight support nation legislatur develop new budget system open public scrutini work new villag govern law would establish direct citizen involv select manag local council,0.16484848484848486,0.4161616161616161,positive,objective
90,86,foreign assist advanc rule law timorlest vital impact given lack institut shortag qualifi legal judici personnel independ timorlest inherit bare function legal system plagu system weak program abl provid target foundat costeffici assist key justic actor ministri agenc,0.00714285714285715,0.3785714285714286,positive,objective
91,87,project abl monitor open willing moj court appeal justic sector institut cooper structur issu justic sector project work improv product dissemin inform promot inform court judgment includ better complianc east timores law greater transpar timorlest evolv legal framework,0.29,0.49000000000000005,positive,objective
92,89,program train 20000 individu cours seminar workshop forum confer cours train public servant busi leader univers professor student gener ecuadorian societi techniqu practic detect prevent investig corrupt level program achiev diffus programmat messag among variou audienc innov mean program also strengthen investig influenti abil mass media journalist univers student commun lastli program success implement system access inform broadcast applic law access public inform,-0.1025,0.36416666666666664,negative,objective
93,90,small grant program support social infrastructur equip specif municip servic work mayor council member repres civil societi organ within municip program organ strateg plan workshop local use advanc particip method manual train facilit led group 100 local sector particip identifi major problem area confront commun reach consensu prioriti public servic decentr advisori committe devis effect strategi move decentr agenda forward give project credibl polit circl donor commun,-0.025694444444444447,0.17222222222222225,negative,objective
94,127,avail,0.0,0.0,neutral,objective
95,91,project strengthen nationallevel democrat process institut ecuador demonstr benefit better local govern promot valu respons public manag activ citizenri local level strengthen local govern promuni encourag respons effect govern advanc prioriti commun transpar manner improv citizen live promuni serv facilit work ecuadorean organ order ensur effect sustain result,0.10606060606060606,0.17777777777777778,positive,objective
96,92,septemb 2013 ecp finish ta softwar train commerci registri formerli known unifi busi registri provid support region registr center made headway restructur integr tax manag account system itma ecp set school base train unit sbtu school base employ unit sbtu 23 school across egypt develop conduct train unit agreement ministri educ moe project work egyptian financi supervisori author efsa financi sector institut fsi strengthen nonbank financi supervis train employe privat sector ecp also train thousand entrepreneur would entrepreneur start grow provid financingequ capit entrepreneur highgrowth potenti egypt,-0.5666666666666668,0.7000000000000001,negative,subjective
97,135,project facilit adopt 49 local regul relat participatori transpar plan budget help 29 local govern develop strateg plan participatori process assist local govern develop account financi manag system led 121 improv local govern perform account function 55 improv performancebas budget 66 improv asset manag collabor millennium challeng corpor indonesia control corrupt icc project instal hardwar system govern eprocur sever provinc lgsp assist establish region electron procur agenc west java result 30 save provinci administr budget lgsp assist draft local regul improv servic deliveri 29 local govern develop field test advis ministri home affair legisl applic servic improv action plan model electron citizen inform servic eci spipm known indonesian public servic contract develop plan achiev minimum servic standard provis local public servic lgsp prepar five handbook monitor public procur increas transpar anticorrupt toolkittool watchdog organ monitor checklisttrack govern procur process basic principl legal frameworkprim improv understand nation strategi prevent erad corruptionpract guidanc integr pact implement manualhow adopt instrument project also built capac cso monitor report servic deliveri perform local govern support cso advocaci watchdog awar project includ citizen report card launch 19 lgsp jurisdict survey citizen satisfact public servic electron citizen inform servic sm gateway establish 9 district,-0.011764705882352941,0.09950980392156862,negative,objective
98,93,project improv capac local wastewat water subsidiari develop utilitybas educ initi offer trainthetrain program facilit cours cover topic water leak detect oper mainten water sanit plant optim energi chemic use project found success job creation essenti servic deliveri program public outreach campaign develop seri program manag tool led 19 million smallscal invest water sanit network creat implement firstev busi plan 11 water wastewat compani design launch five train program tailor toward leadership develop junior mid executivelevel profession assist nine compani streamlin financi plan manag report,0.075,0.016666666666666666,positive,objective
99,94,wprr staff draft compil three volum standard contractingconstruct manag document use govern egypt execut capit invest project 12 session project manag profession train cours conduct 15 member ministri hous util urban develop project staff consult develop test priorit model help water wastewat agenc plan evalu conduct strateg capit invest program wprr also provid oversight addit ministri hous construct activ new cairo raw water pipelin project,-0.023601398601398607,0.229020979020979,negative,objective
100,109,gbcr contribut improv busi environ improv procedur regul mani government agenc project result 7437 million annual monet benefit public privat sector 121 increas number regist taxpay 2005 2008 97 increas total tax revenu 2005 2008 92 increas foreign trade 2005 2008 67 percent increas busi regist januari 2005 may 2009 foreign direct invest increas seven percent gross domest product 2005 12 percent 2008,-0.024999999999999998,0.24444444444444446,negative,objective
101,95,two survey corrupt egypt conduct four polici paper produc cover govern decentr corrupt access inform bureaucrat reform govern procur reform moreov 2010 guid transpar privat sector spell process firm develop employe code financi conduct met nation intern standard produc distribut 1000 associ firm final 2009 2010 workshop conduct 100 journalist 20 media outlet design enhanc journalist investig report skill particularli cover corrupt investig egypt report toolkit also publish 1000 copi distribut,-0.2714285714285714,0.6857142857142857,negative,subjective
102,136,project result aim provid next step decentr indonesia recommend strateg approach local govern program concentr promot autonomi account autonomi object would seek improv servic deliveri select sector increas commun particip set vision plan enhanc collect sourc revenu best way central govern support autonomi local govern grant right assess collect tax signific potenti expans encourag bargain local busi ordinari citizen gradual ratchet tax fee exchang better servic favor polici secondli mission strategi would ideal focu improv account local govern specif regard transpar oversight servic deliveri select sector,0.26857142857142857,0.25857142857142856,positive,objective
103,96,support project govern civil societi organ possess data detail plan combat violenc women vaw project support egypt violenc women studi provid egyptian institut factual expert ground advanc nation effort reduc vaw project educ judg prosecutor social worker ngo lawyer amend child law also support network individu organ activ rais public awar vaw violenc children vac provid urgent need servic victim atrisk children 7192 women receiv servic train violenc women 21317 peopl attend awarenessraisingtrain gener vaw issu 5297 children provid legal assist 2595 social psycholog counsel 984 commun leader train rais awar children right 13414 peopl attend awar seminar,0.07956349206349206,0.16428571428571428,positive,objective
104,97,project help creat custom case manag system softwar establish prosecut inform center pic serv state art support center public prosecut also establish public inform desk 19 prosecut offic across countri train prosecutor human right crimin justic creat new human right crimin justic train curriculum,0.05642135642135641,0.22881192881192883,positive,objective
105,98,project result increas effici institut capabl border agenc improv commerci legisl polici strengthen govern practic bodi creat enabl environ busi also contribut transform egyptian nation competit council global recogn entiti found member global feder competit council,0.0,0.0,neutral,objective
106,99,project help strengthen regulatori capabl egypt mortgag financ author standard mortgag lend underwrit process promot egypt use secur lend instrument increas use proper mortgag also succeed assist central bank egypt strengthen oversight supervis egyptian privat credit bureau project assist establish framework real estat financ industri provid support capit market author develop new financi instrument assetback secur assist draft model legisl regulatori procedur protect consum right first privat credit bureau establish egypt also assist draft regul procedur govern mortgag loan underwrit prepar underwrit document provid technic assist mortgag industri profession administr regulatori bank respons train mortgag industri profession project also establish model properti registri offic provid technic assist reengin egyptian busi process properti registr,0.124582560296846,0.2819418676561533,positive,objective
107,116,project assist ministerio publico mp improv investig prosecut homicid seriou crime develop effect effici inform manag protocol carri analysi plan help depart within mp identifi achiev goal also help implement law organ crime key legisl support expans 24hour court program also support design implement high impact court help mobil justic sector civil societi reduc prevent violenc strengthen victim assist servic support increas account oversight within justic sector,0.028333333333333332,0.53,positive,subjective
108,100,cldp conduct confer 200 judg cybercrim issu work increas use academ infrastructur research develop creat enhanc knowledgebas economi egypt sourc job growth threeday confer conduct repres differ egyptian ministri help develop enforc govern ethic law enhanc safeguard use govern fund increas inform transpar includ system ensur public input govern decisionmak process,0.0,0.06666666666666667,neutral,objective
109,101,decemb 2012 key accomplish includ spearhead improv anticorrupt legal framework countri establish new mechan procedur combat corrupt increas transpar account awar among salvadoran citizen public offici mass media key justic institut civil societi organ project support establish undersecretariat transpar anticorrupt unifi onlin transpar portal also assist systemat account report mani govern institut,-0.02727272727272727,0.6202020202020202,negative,subjective
110,102,program contribut improv transpar effici judici process increas respons local govern citizen need creat opportun citizen particip overse nation govern decisionmak augment account elect appoint govern offici,0.4,0.45,positive,objective
111,103,result project convict rate use altern disput resolut mechan increas murder rate decreas commun project implement project also increas use scientif evid judici case result 10 convict case scientif evid use,0.0,0.0,neutral,objective
112,104,end 2011 tax revenu increas 12 billion taxtogross domest product ratio rose nearli 2 percent taxpay assist call center taxpay advoc unit assist 5000 daili request versu 200 project new offic crimin investig fiscal complianc excis tax secur 38 million addit tax revenu 600 rate return invest transpar effici fair tax audit increas introduct case select manag system new modern inform technolog infrastructur provid improv oper greater effici intern revenu agenc,0.3103896103896104,0.5227272727272727,positive,subjective
113,105,project assist somali afar region draft land use administr proclam afar region pastor land tenur administr proclam land polici facilit usaid particip ethiopia framework sustain land manag consult meet facilit issu problem constraint land right transact facilit rural land access commerci invest technic financi assist provid moard draft white paper reform streamlin land administr land use oper countri highpotenti invest area expans work target land certif facilit land transact,0.09523809523809523,0.17857142857142858,positive,objective
114,106,septemb 2013 jilep contribut improv commerci law implement build capac judg lawyer promot develop improv legal educ georgia support univers nation learn center profession group law professor student practition support numer law school competit trial advocaci moot court mediat client counsel commerci arbitr provid expert review tax law draft modif civil code,0.05,0.15000000000000002,positive,objective
115,107,g3 develop strateg plan state audit offic train 10 auditor chamber control audit trainer project also support ministri justic organ region workshop public servic deliveri combat corrupt streamlin perform throughout project g3 activ support government institut ensur proper interpret foia provis deliv train 50 senior middl manag partner agenc build knowledg capac respond foia request local level g3 support cso media organ monitor local govern decis make particip consult mechan dissemin inform citizen conduct social audit,-0.07777777777777778,0.20555555555555557,negative,objective
116,108,jamr activ contribut anticorrupt effort increas transpar consist court oper new courtroom regul system autom case manag system procedur streamlin inform desk court public awar materi made court oper uniform account transpar court personnel train court manag custom servic profession court manag hire provid account judici system,0.06818181818181818,0.2606060606060606,positive,objective
117,110,program deliv gi map softwar equip well train creat linkag district revenu manag system would enabl district administr increas amount fund gener intern small grant provid 30 civil societi organ cso focus expand public particip local govern,-0.08333333333333333,0.15555555555555556,negative,objective
118,111,project success improv equiti access health care improv govern stewardship health sector program manag expand institut capac manageri skill need leverag sourc support collabor govern multipl extern partner final project manag increas transpar particip multipl countri stakehold especi civil societi group,0.15,0.5,positive,objective
119,112,program spearhead push approv congress freedom inform act foia ad hoc strategi jointli conceiv execut key counterpart congress civil societi media program also strengthen guatemalan govern implement commit made interamerican convent corrupt final program assist strengthen key oversight agenc well bolster nation govern budget transpar manag execut,-0.125,1.0,negative,subjective
120,113,project improv fiscal perform municip work municip intergovernment transfer averag 92 percent total revenu end program addit program increas citizen particip oversight public affair establish 10 citizen particip commiss appropri commiss committe,0.0,0.4083333333333333,neutral,objective
121,114,project improv institut complianc term qualiti timeli within 19 pilot agenc execut branch appli access inform law train public servant requir public inform offic effici process project also support local ngo promot applic law among civil societi organ group citizen individu gener high impact result,0.04,0.1683333333333333,positive,objective
122,115,januari 2013 strengthen local citizen particip mechan dialogu key contributor overal strategi increas municip social expenditur food nutrit secur provid assist municip offic women omm train human resourc particularli indigen women project contribut qualiti municip expenditur advis select municip govern revis updat municip strateg develop plan pdm period 20122015 support focus structur pdm manag result project strategi promot chlorin potabl water urban rural area also serv strengthen food secur nutrit technic assist establish organ deagua water sanit depart oma water sanit offic ospm municip public servic offic respons water manag sanit recruit staff financi manag purchas input chlorin system expans improv water project urban rural area municip project also final design public awar campaign use written materi radio order chang dietari habit hygien practic 12 project target municip,0.0030303030303030303,0.2090909090909091,positive,objective
123,177,program support design implement anticorrupt strategi sought transpar budget process account effici budget execut,0.0,0.0,neutral,objective
124,117,project conduct socioeconom censu diamond produc three alluvi diamond zone southeastern car design georeferenc artisan mine registri combin properti right product data 250 mine assist diamond produc local commun valid mine claim improv capac compli govern requir surround registr document productionsal aim secur artisan diamond chainofcustodi project polici review workshop stimul analysi debat nation level effect car intern control system participatori apprais exercis capacitybuild activ diamond valuat mine code awar workshop project improv commun cooper among key stakehold includ diamond produc collector mine polic local author project develop map databas tool requir build maintain claim registri provid basic train geograph inform system gi technic staff ministri mine,0.05714285714285714,0.33214285714285713,positive,objective
125,118,work guyana revenu author project restructur organ oper function rather type tax streamlin total revenu integr process system suit comput hardwaresoftwar peripher support gra restructur develop threeyear train plan implement first year train 548 staff technic gener area upgrad train facil modern librari develop train materi manual bolster antismuggl capac develop electron record retriev system establish file unit deed registri project implement searchabl databas companiesbusi name reduc search time 7 day 1 day reengin busi registr process involv key agenc solidifi process memorandum understand inform share final electron transact bill busi registr amend bill two import piec enabl legisl develop intern extern web portal facilit busi registr ministri financ project establish econom polici analysi unit epau core staff six develop macroeconom model train staff techniqu econom analysi macroeconom consist analysi econom report write revis standard bid document procur manual procur handbook evalu criteria manual also train 331 procur staff across agenc level govern upgrad npta websit upload procur document effect etend parliament project digit 25 year hansard record upload parliament intranet train committe staff includ respons two fiduciari committe public account committe econom servic committe upgrad modern parliament librari train 30 parliamentari staff,0.08125,0.46875,positive,objective
126,119,project increas citizen particip polici make improv capac cso advocaci network technic administr skill well provid support physic infrastructur capac train technic assist grant provid civic educ train sensit civic local govern issu women empow 100 women particip local govern elect program provid technic assist revis elector law made recommend legisl chang conduct train member mass media televis radio print media code conduct sensit public elect media televis radio print program also contribut institution mediat form altern disput resolut adr civil case train cadr local mediat provid technic assist format mediat associ provid equip mediat center train adr ethic relat area also provid judg attorney also provid comput peripher high court court appeal judg effort reduc backlog case court provid comput peripher judg high court effort enhanc effici research write judgment,0.2022222222222222,0.33851851851851855,positive,objective
127,120,program accomplish includ increas popular consensu decentr govern need reform enact sever polici reform improv transpar alloc intergovernment transfer local govern improv relat among local authorti civil societi actor,0.19999999999999998,0.3,positive,objective
128,121,program manag increas transpar improv account govern hondura program manag rais transpar purchas contract 261 614 municip council function 27 686 final area citizen particip program saw success 381 2006 623 2008 similar result record municip similarli program object led steadi increas council session remain open public 43 596,0.06,0.3933333333333333,positive,objective
129,122,end 2005 draft version code civil procedur formal present plenum suprem court pass congress project comment draft law organ provid recommend draft crimin code strengthen advocaci particip legal reform project held set meet variou stakehold conduct workshop facilit concept inform relat innov project financi manag lpa recommend adr model use civil type disput,0.1,0.1,positive,objective
130,123,conduct anticorrupt assess provid recommend futur program,0.0,0.0,neutral,objective
131,124,fcpp implement focu legal regulatori draft capac build train sustain legal draft compon predomin relat ongo process amend countri money launder law support passag implement mutual legal assist law develop strateg plan indonesian govern agenc analysi develop comprehens nationwid asset forfeitur program design implement standard oper procedur audit investig agenc train compon project focus develop deliveri custom train indonesian privat sector govern profession train design base indonesian law regul complement intern standard best practic profession financi institut regulatori author analyst auditor investig prosecutor judg provid foundat knowledg regard money launder financi crime place team conduct mock financi money launder investig incept convict train natur deliv 700 indonesian profession seven provinc train also deliv number indonesian govern academ privat sector profession area financi investig antimoney launder anticorrupt financi investig audit asset trace combat terrorist financ,0.1142857142857143,0.27142857142857146,positive,objective
132,125,2004 indonesia suprem court adopt set blueprint reform modern indonesia anticorrupt commerci court part 10year work plan judici system inacc project assist suprem court achiev reform strategi set forth blueprint begin 2005,0.2,0.3,positive,objective
133,128,siap 1 work close kpk train unit educ hundr kpk staff investig techniqu siap 1 also work rang kpk director strengthen corrupt prevent effort activ focu public educ court monitor civil servant giftgiv kpk understand need effect engag citizen siap 1 support educ campaign includ product sever profession short film corrupt effect ordinari citizen everyday activ film view 800000 indonesian commun program also reach citizen directli social media doubl number kpk facebook follow 17000 30000 ad 200000 addit twitter follow total almost 600000 kpk mandat includ monitor special anticorrupt court siap 1 help build network univers record analyz corrupt case creat softwar databas allow kpk track faraway corrupt case daili basi furthermor siap 1 support extens independ review conclud corrupt case effort draw lesson learn improv handl futur case indonesia five million civil servant oblig report receipt gift kpk siap 1 built elearn tool explain giftgiv regul access 50000 time sinc launch 2012 suprem audit bodi siap 1 promot intern account integr effort design train bpk staff use fraud risk assess siap 1 also customdesign cours peer review perform audit transfer us gao expertis practic ministri administr reform menpan siap 1 support new procedur design instal complaint handl system help develop new legisl propos increas independ author inspector gener gener elect commiss kpu siap 1 made recommend improv campaign financ regul adopt includ public parti financ report internet frequent report oblig disclos famili donat elev ngo monitor report becom evid subsequ audit,-0.08451744334097273,0.5723834988540871,negative,subjective
134,129,activ 2012 includ develop case track system train court personnel implement system build capac train center restructur human resourc depart activ deem line suprem court reform agenda addit prosecutor train freedom inform law develop compet model offici attorney gener offic ago headquart assist build curriculum train center,-0.06666666666666667,0.10000000000000002,negative,objective
135,131,project result saw percentag judg train judici code conduct increas 0 37 number suprem court decis access public via suprem court web site cumul increas 2 10600 life project project assist standard court administr procedur draft implement standard oper procedur launch public awar campaign tv radio print support antimoney launder effort open egp satellit center assist electron tender support project corrupt erad commiss kpk improv wealth report system increas number report submit kpk,-0.08571428571428572,0.24761904761904763,negative,objective
136,132,recommend call continu crosssector govern program collabor sector educ health,0.0,0.0,neutral,objective
137,133,number peopl affili nongovernment organ receiv usg support anticorrupt train increas 14 2009 202 2011 facil support wide varieti asean activ includ asean region forum human right resourc center asean scorecard asean econom commun blueprint custom cooper trade facilit assess migrant worker law regul repositori area focu facil also includ human right migrant labor right trade facilit standard harmon climat chang asean awar educ disast manag antimoney launder support traffick person pandem prepared avian influenza,0.08214285714285713,0.2883928571428571,positive,objective
138,144,project work directli elect member provinci council governor najaf karbala babil wasit maysan basrah south baghdad diyala salah ad din anbar ninewa north lgpiii provid train provinci council pc advanc local govern manag tool practic includ set servic deliveri perform measur complet multiyear capit invest plan educ newli elect provinci council member role respons recent legisl project result improv legisl plan budget function pc also led improv provinci offici monitor role servic deliv provinc lgpiii help pc organ structur process staff inform assist amanat baghdad local govern improv financi manag capit project oversight physic inspect capit project addit project built capac iraqi local govern associ ilga high commiss coordin among provinc hccp,0.25142857142857145,0.37,positive,objective
139,134,project led improv livelihood target commun establish good govern practic target commun establish process integr communitydriven recoveri develop fund 750 project implement ngo public institut build technic capac implement conflict resolut approach build peac sustain livelihood initi assist person directli affect violent conflict establish imparti profession secur forc draft advoc monitor implement relev legisl spd promot commun discuss impact corrupt peac process mobil commun monitor use donor villag resourc therebi minim potenti corrupt project implement,-0.22000000000000003,0.7333333333333334,negative,subjective
140,137,indonesia replac 1995 compani law new law revis elimin sever prior law obsolet provis accord modern intern best practic revis also allow indonesia streamlin compani registr licens process critic step reduc extrem level inform economi,0.3340909090909091,0.2636363636363636,positive,objective
141,138,june 2005 work begun postelect program earnest research activ built work complet last agreement prepar next two year current agreement effort includ intens consult partner organ prepar detail work plan,0.0,0.15555555555555556,neutral,objective
142,139,april 2014 e2j increas institut capac 4 law school support implement multipl legal clinic although clinic cours integr curriculum manner would encourag full clinic practic project improv skill law school faculti primarili jakarta e2j improv capac cso research abl support develop strong linkag among cso faculti formal justic institut,0.3277777777777778,0.49444444444444446,positive,objective
143,140,ria method introduc sever central govern agenc technic assist provid ministri trade ministri financ nation develop plan agenc bappena offic coordin minist economi use ria review variou nationallevel regul 20082009 foundat partner help bappena issu ria manual develop base experi use ria region addit 2005 kota parepar municip south sulawesi establish divers ria team member compris lawyer activist busi owner addit local govern offici train ria team given assist assess regul street vendor manag tradit market ria statement provid framework team prepar draft regul improv exist law deliber approv municip council dprd reason quickli,-0.26666666666666666,0.4166666666666667,negative,objective
144,141,esp built capac ihec strateg plan assist ihec defin mission vision guid principl develop strateg plan esp assist develop four oper plan elector event voter registr governor council elect gce gce elect oper plan voter registr iraqi kurdistan region parliamentari elect voter registr 2014 parliamentari elect also conduct 40 workshopstrain 1000 particip ihec nation offic governor elector offic provid support ihec design implement elect outreach campaign materi esp fund 11 cso throughout iraq conduct voter outreach awar project focus governor council elect april 2013 also grant program support elector awar activ target displac famili youth media illiter popul final esp conduct nationwid survey gaug public opinion credibl effici profession ihec institut percept capac ihec conduct genuin transpar elector process,0.6,0.8083333333333333,positive,subjective
145,142,taqadum built capac provinci govern seri workshop project develop electron sublegisl implement track slit system assist provinci council monitor implement go sublegisl pass pc ultim slit system provid sustain tool use produc regular report implement statu legisl appropri decis maker project educ women provinci govern process dictat servic deliveri assist establish citizen servic desk csd csd onestop shop inform provinci govern servic channel resolv citizen complaint taqadum also conduct baselin followup nationwid citizen satisfact survey css provid provinci govern inform percept citizen specif data use decis make,-0.15,0.13846153846153847,negative,objective
146,143,tarabot support improv provinci power law provid enabl environ decentr servic goi new nation develop plan ndp 20132017 focus strateg area achiev result project facilit develop public sector administr reform strategi establish highlevel administr reform committe tarabot also support establish eleven project manag offic within ministri governor offic provid unifi plan implement oversight capabl project support open iraq first onestop shop busi registr within ministri trade significantli reduc time requir regist busi iraq council minist secretariat instruct govern entiti introduc onestopshop servic center appropri mandat,0.057272727272727274,0.2909090909090909,positive,objective
147,145,three year termin lsp succeed implement fellowship program profession provid research inform parliament legisl matter provid assist mp staff develop manag budget increas skill area inform technolog commun media public hear nearli 75 percent new mp regist orient program provid inform legisl process oversight respons role caucus represent role mp parliament code conduct,0.06818181818181818,0.2606060606060606,positive,objective
148,146,icap iii facilit commun mobil activ 27 district 42 subdistrict support 500 commun project project increas capac ordinari citizen activ particip set commun prioriti collabor govern 100 electr water network project complet along 90 school project 52 public space project 29 health care project program also push femal represent commun action group better integr women need commun develop plan moreov nearli 500 small grant provid victim war marla ruzicka iraq war victim fund help 2224 innoc victim us forcesiraq militari oper establish expand busi gener incom help obtain rehabilit care overal project reach 5823109 peopl individu benefit multipl project gener 15269 shortterm 1993 longterm job,0.01785714285714285,0.17380952380952386,positive,objective
