,uuid,proj_desc,polarity,subjectivity,polarity_label,subjectivity_label
95,91,purpos municip strengthen project promuni ecuador provid technic expertis municip govern primarili promot effect account govern local level formal citizen particip decisionmak oversight process promuni primari object increas local govern capac public manag 30 municip addit program enhanc public particip includ citizen strateg plan process foster transpar improv access inform,0.0,0.03333333333333333,neutral,objective
96,92,ecp program built previou reform egypt competit project provid technic assist enhanc egypt compet regulatori reform streamlin busi process improv labor skill product modern financi sector project support egypt goal promot global competit educ innov human resourcesbas economi benefit egyptian equit focu four broad product driver competit includ conduc regulatori reform streamlin busi process improv labor skillsproduct strengthen financi sector,0.065625,0.178125,positive,objective
97,135,local govern support program lgsp support expand participatori effect account govern integr set assist activ engag local govern lg legisl council civil societi organ cso specif lgsp sought strengthen core compet local administr strateg participatori plan financ budget account manag system public servic deliveri also sought strengthen demand democrat govern local level work local council civil societi media,0.0,0.011111111111111112,neutral,objective
98,93,water wastewat sector support program object promot sustain water sanit util technic assist train hold compani water wastewat oper subsidiari project aim build organ capac water product distribut wastewat collectiontreatmentdispos relat capit improv project sought assist increas financi commerci viabil util develop implement capit invest plan program manag improv human resourc manag increas manageri technic oper effici improv servic qualiti,0.0,0.1,neutral,objective
99,94,project goal solidifi reform develop clear implement approach achiev measur result provid technic servic relat resourc strengthen polici legal regulatori framework water wastewat develop implement key reform would support govern capac provid polici direct effect oversight sector would strengthen activ includ develop strateg plan sector creat framework publicpriv partnership improv capitalinvest plan effort aim improv qualiti water wastewat servic extend benefit new custom,0.10727272727272727,0.4875757575757576,positive,objective
100,109,georgia busi climat reform gbcr project work georgian govern improv public manag streamlin servic busi public includ simplifi administr procedur project also partner govern improv tax custom administr well assist analysi draft amend implement commerci law improv busi regul,0.0,0.06666666666666667,neutral,objective
101,95,combat corrupt promot transpar program multiprong approach effort fight corrupt egypt involv promin egyptian expert repres busi associ civil societi organ multin corpor polit parti academ institut media outlet furthermor program work empow partner make case democrat marketori reform advoc econom polici reform combat corrupt,-0.5,1.0,negative,subjective
102,136,project aim review larg collect document recent histori current statu indonesian decentr prior field work assess first seri appli analyt framework develop dchadg1 assess begin identifi salient featur indonesian context trace histor evolut decentr countri allow appreci goal prompt govern engag decentr reform section 2 assess identifi key decentr deficit continu confront reform examin four princip characterist democrat decentr local govern ddlg name author autonomi account capac lead identif rang constraint might address assist program section 3 examin feasibl variou type reform util polit economi optic identifi key actor interest condit perspect decentr reform distinguish winner loser decentr help gaug like support opposit variou path reform section 4 delv three institut arena decentr process play nation subnat civil societi arena,0.03571428571428571,0.4261904761904762,positive,objective
103,96,combat violenc women children project egypt work nation council women commiss groundbreak studi violenc women base recommend studi support develop nation strategi combat violenc women project also support implement 2008 amend child law particularli provis establish nationwid child protect network train child protect committe local bodi set implement law project also provid grant fund technic assist train nongovernment organ provid legal servic vulner children,-0.20000000000000004,0.39999999999999997,negative,objective
104,97,administr crimin justic aocj project work egyptian govern improv administr crimin justic project help autom prosecutori file ensur complet case could effici fairli process also help strengthen system provid law appoint qualifi counsel repres defend project also help train prosecutor right counsel well human right issu,0.19047619047619047,0.3904761904761904,positive,objective
105,98,project object promot invest improv egypt financi structur servic support macroeconom stabil increas trade invest strengthen privat sector project sought reduc govern role deregul burdensom regim streamlin process harmon polici law regul govern econom institut also task build capac individu institut necessari support implement reform assur polici process procedur implement adopt appropri sustain institution,0.0,0.0,neutral,objective
106,99,goal fsp build market infrastructur requir real estat financ form secur lend technic assist aim institut strengthen regulatori reform profession develop overal goal achiev 1 technic assist develop real estat financ channel includ sound legal framework consist appli credit underwrit procedur access longterm fund real estat activ support financi institut 2 technic support improv legal institut process collater financ includ modern system registr real properti introduc improv procedur record lien repossess collater 3 support improv credit inform system produc stateofth art lowcost collect retriev manag inform system 4 assist develop innov financi instrument seek broaden rang financi instrument mobil resourc product invest,0.22499999999999998,0.2875,positive,objective
107,116,project violenc impun pavi program aim strengthen prosecut seriou crime improv manag coordin among justic sector institut support meritbas hire,0.0,0.0,neutral,objective
108,100,commerci law develop program cldp work egypt 12 year area trade insur telecommun judici reform competit invest consum protect intellectu properti standard work cldp staff develop close work relationship mani midlevel egyptian offici steward econom critic infrastructur agenc transit relationship form basi continu institut capac build econom critic institut egyptian judiciari consum protect agenc egyptian organ standard,0.0,0.0,neutral,objective
109,101,el salvador democraci strengthen program two main object 1 continu effort support variou level salvadoran govern increas respons account toward citizen increas transpar govern ethic behavior public offici reduc condit corrupt public administr strengthen link citizen govern therebi increas confid system 2 continu foster civil societi particip particularli privat sector promot transpar account control corrupt use public fund,-0.1388888888888889,0.4222222222222223,negative,objective
110,102,el salvador transpar govern program focus provid technic assist support govern el salvador develop proper transpar account framework support civil societi organ media key actor could exercis proper oversight nation govern,0.0,0.4000000000000001,neutral,objective
111,103,project object implement new crimin procedur code improv communitypolic relat provid technic assist train improv use scientif evid,0.13636363636363635,0.45454545454545453,positive,objective
112,104,fiscal polici expenditur manag program fpemp help govern increas tax revenu without rais rate achiev greater transpar account effici use public resourc program aim modern gener director intern revenu improv taxpay servic reduc tax fraud tax evas enhanc legitimaci project build foundat reform laid preced project call tax polici administr reform tpar led 2005 2010,0.2333333333333333,0.2888888888888889,positive,objective
113,105,strengthen land administr program ethiopia focus reform legal framework land properti harmon region land administr use law feder legisl aim improv awar land user stakehold land administr land use law regul well strengthen capac feder region govern implement secondlevel land registr certif,0.2,0.2,positive,objective
114,106,judici independ legal empower project jilep aim strengthen judici independ strengthen institut capac legal profession associ improv qualiti legal educ develop commerci law improv commerci law relat practic jilep activ gear toward contribut judici independ transpar profession,0.20000000000000004,0.20000000000000004,positive,objective
115,107,good govern georgia g3 project aim improv transpar institut effici prevent opportun corrupt level govern provid better servic citizen well improv commun channel government institut civil societi nation level program promot improv public administr advanc public sector reform target institut use human institut capac develop approach municip level program promot respons profession engag local govern project also provid space civic engag ten citi across georgia,0.0875,0.29166666666666674,positive,objective
116,108,judici administr manag reform jamr project aim promot independ strengthen capac georgia judiciari project combin four integr area activ includ improv court oper establish court manag recogn effect specialist within georgia judici system strengthen capac judiciari develop manag court budget public outreach,0.0,0.06666666666666667,neutral,objective
117,110,ghana govern decentr program logodep work throughout western region district aim expand public particip local govern support target district increas amount fund gener intern hope achiev comprehens develop plan,0.0,0.022222222222222223,neutral,objective
118,111,consum provid health offici face multipl challeng need address improv health save live health system 2020 address challeng work health system strengthen element particular focu prioriti health issu hivaid tuberculosi malaria matern child health reproduct health varieti problem confront health system relat govern health system 2020 approach tackl demand work citizen oversight entiti insid outsid govern enhanc capac exercis voic supplysid strengthen moh health sector actor govern problem confront health system often vagu defin poorli understood rule institut exist global local level govern issu interconnect complex exampl corrupt may deriv combin intern financ mechan local financi manag practic weak engag citizen health polici dialogu result lack capac civil societi limit incent capac ministri health moh share inform engag stakehold global project,-0.0968855218855219,0.3175925925925926,negative,objective
119,112,guatemala transpar anticorrupt program sought creat transpar system manag public resourc nation govern aim gener opportun citizen particip oversight nation govern decisionmak aim enhanc account elect appoint offici,0.4,0.48333333333333334,positive,objective
120,113,program four object 1 establish transpar system manag public resourc local govern 2 increas devolut respons resourc local level result greater respons local govern citizen need 3 provid opportun citizen particip oversight local govern decisionmak 4 build local capac develop implement reconstruct program strengthen san marco depart,0.07142857142857142,0.08095238095238096,positive,objective
121,114,guatemala transpar integr project work govern guatemala civil societi organ improv transpar well investig prosecut corrupt guatemala one major compon project improv capac effect implement guatemala access inform law,-0.21875,0.75,negative,subjective
122,115,local govern project lgp aim improv account confid democrat govern guatemala increas capac local govern provid municip servic promot econom develop increas particip inclus transpar decisionmak local level lgp also sought improv financi manag capac municip increas level ownsourc revenu select municip improv credit worthi capac select municip improv capac deliv basic servic municip improv environ econom develop work municip,0.0,0.03125,neutral,objective
123,177,goal support nation budget transpar program develop anticorrupt framework polici well transpar process form spend state budget moreov aim assist state agenc civil societi form anticorrupt coalit,0.0,0.0,neutral,objective
124,117,project design identifi clarifi reinforc properti right land miner diamond mine pilot site,0.2857142857142857,0.5357142857142857,positive,subjective
125,118,program object driven govern guyana commit achiev maintain fiscal sustain effici effect tax regim effici public expenditur manag improv fiduciari oversight gtcp set three main goal name reduct fiscal deficit number day start busi emphasi busi incorpor number day clear import custom goal achiev provid technic assist key agenc order improv strengthen 1 institut oper arrang 2 transpar account fiduciari oversight public procur 3 administr human resourc capac 4 polici analysi 5 computer streamlin busi process,0.044444444444444446,0.325,positive,objective
126,119,guyana democrat consolid conflict resolut program aim promot citizen particip polici make foster transpar account improv justic system reduc vulner ethnic polit conflict overal goal program increas citizen particip polici decisionmak capac build cso increas transpar govern put togeth build block develop polit consensu reduct conflict,0.0,0.0,neutral,objective
127,120,program design improv decentr polici legal framework increas capac local govern effect govern provid basic public servic enhanc transpar local govern citizen particip public inform,0.03333333333333333,0.07638888888888888,positive,objective
128,121,aim program promot establish practic transpar respons account local govern municip municip associ program dissemin best practic municip mancomunidad support civil societi initi propos improv municip govern manag servic provis promot continu transpar polit transit local govern improv capac nation govern entiti support regul local govern engag privat sector organ promot good govern ethic busi practic,0.33999999999999997,0.18000000000000002,positive,objective
129,122,rule law strengthen program hondura design strengthen rule law activ improv legal framework increas justic sector capac expand access justic tradit margin group decentr govern resourc author program sought support implement new crimin procedur code establish independ apolit effect judiciari establish independ apolit effect public ministri broaden civil societi particip justic sector reform monitor chang mind set regard rule law court univers elsewher,0.11212121212121212,0.2404040404040404,positive,objective
130,123,hondura corrupt assess assess current situat numer sector includ educ health econom assess also recommend strategi futur program,-0.25,0.7,negative,subjective
131,124,financi crime prevent project fcpp design strengthen indonesia abil combat financi crime fcpp provid technic assist financi intellig unit ppatk suprem audit commiss bpk attorney gener offic corrupt erad commiss kpk ministri financeinspector gener offic fcpp work aid indonesia effort build modern legal institut framework detect prosecut corrupt financi crime separ agreement activ work central bank commerci bank know custom principl special train enhanc financi sector stabil sound also support effort aim promot indonesian financi sector safeti sound lead increas invest growth job creation,0.06964285714285715,0.5151785714285714,positive,subjective
132,125,inacc project aim assist suprem court govern indonesia implement 2004 blueprint develop commerci court establish anticorrupt court would improv indonesia invest busi climat project consist technic assist expatri local advisor shortterm technic assist capac build infrastructur inform technolog support domest intern train mix type assist determin mutual agreement,0.0,0.0,neutral,objective
133,128,siap seek contribut good govern econom growth indonesia strengthen integr account govern agenc princip nation level support effort key account agenc larg technic assist train corrupt erad commiss kpk suprem audit bodi bpk program also support effort strengthen polit integr account reduc influenc money polit includ effort strengthen regul polit financ effect oversight enforc,0.06666666666666665,0.8666666666666667,positive,subjective
134,129,c4j project focus sustain deepen reform indonesian justic sector produc less corrupt account highli perform justic system goal sought achiev effici credibl transpar function suprem court attorney gener offic includ increas compet integr judg prosecutor staff integr meet goal one compon project design meet special initi us govern strengthen reform process indonesian justic sector,-0.10317460317460315,0.546031746031746,negative,subjective
135,131,mcciccp goal reduc opportun public corrupt implement administr reform greater judici transpar increas enforc capabl fight money launder prosecut case public corrupt reduct opportun corrupt modern public procur system implement electron govern procur system egp,-0.1,0.5,negative,objective
136,132,main object assess identifi key problem democraci human right govern countri analyz structur opportun constraint differ actor institut face advanc democrat reform also aim provid set programmat recommend usaidindonesia mission prepar next fiveyear strategi,0.09047619047619046,0.39380952380952383,positive,objective
137,133,aseanu tatf phase ii project aim support develop asia pacif econom cooper apec forum base singapor new apec facil would first ussupport technic assist program apec complement similar initi australia develop assist program apec facil demanddriven oper address need identifi apec secretariat request assist focus core trade facilit issu promot trade facilit action plan ii aim cut cost associ trade throughout region well new invest facilit action plan focus transpar invest polici coordin,-0.011038961038961051,0.4060606060606061,negative,objective
138,144,lgp iii design build accomplish lgp lgp ii purpos lgp iii support implement provinci power act ppa provid assist directli maintain offic 11 15 provinc cover law indirectli across countri produc materi use provinci reconstruct team us govern actor specif project task support basic governor provinci council oper public invest plan oversight account servic deliveri profession local civil servic assist support institut eg local govern associ prime minist high commiss affair governor,0.032,0.14633333333333332,positive,objective
139,134,overal goal project develop sustain institut capac build peac resolv conflict throughout indonesia use participatori process project strive achiev goal activ support strengthen civil societi public institut,0.0,0.06666666666666667,neutral,objective
140,137,southeast asia commerci law institut reform trade diagnost activ sea clir trade design allow govern countri interest entiti better understand opportun commerci law trade reform southeast asia first sea clir trade examin statu commerci law trade facilit particip state includ countri respect strength weak opportun reform base individu countri review opportun broadbas respons individu countri find sea clir trade yield overal region diagnost,-0.10625000000000001,0.6145833333333333,negative,subjective
141,138,improv legisl capac consolid democrat gain program indonesia work strengthen legislatur three level program work legisl caucus polit parti commiss work help member legislatur reach constitu work togeth deliv good govern support develop transpar account product nation region legisl bodi program follow object 1 strengthen parti coalit select democrat reform within dpr support dpr parti bloc legisl enhanc constitu outreach effort assist dpr parti bloc legisl inhous research select civil societi organ improv dpr capabl regard legisl draft analysi 2 enhanc parti representativelegisl function within dprd pilot support program increas capac nation associ local legislatur provid servic member legislatur,0.35,0.30000000000000004,positive,objective
142,139,educ equip tomorrow justic reform e2j project built around 4 main goal 1 provid new gener knowledg skill opportun incent pursu career public servic contribut justic sector reform effort 2 strengthen capac higher educ institut provid legal educ research servic contribut justic sector reform effort 3 strengthen capac civil societi organ cso support advoc monitor justic sector reform 4 increas collabor among law school cso key justic sector institut advanc justic sector reform develop next gener justic sector practition reform,0.10757575757575756,0.36493506493506495,positive,objective
143,140,regulatori impact assess ria method use wide identifi need certain regul method calcul cost benefit regul weigh altern solut problem identifi ria method introduc indonesia provid technic assist fewer 38 local govern 11 provinc sumatra java nusa tenggara timur sulawesi assist provid local partner ngo univers locat respect region approach ensur local govern capac analyz regul nongovernment stakehold well,0.022857142857142854,0.19428571428571428,positive,objective
144,141,elect support project esp provid technic assist mentor train independ high elector commiss ihec help ihec prepar elect assist strateg plan organiz manag strengthen capac manag extern relat esp also implement subaward program effort strengthen civil societi engag civic voter educ process well strengthen partnership civil societi organ ihec,0.5866666666666668,0.7799999999999999,positive,subjective
145,142,goal govern strengthen project gsp commonli known taqadum arab word move forward increas abil provinci governor provinci local council better respond need iraqi citizen taqadum provid provinci leader technic assist capac build train plan budget resourcemonitor process engag iraqi citizen ensur local prioriti reflect provinci ministeri develop initi project build longterm train capac among iraqi institut partner univers local govern associ nongovernment organ although technic assist skill train materi support taqadum assist provinci local elect offici leverag author local govern hold execut servic provid account improv servic deliveri also encourag citizen engag oversight system work close commun group introduc concept execut oversight identifi advoc constitu prioriti,0.18571428571428572,0.19999999999999998,positive,objective
146,143,administr reform program call tarabot arab linkag provid govern iraq broad support strateg goal strengthen public manag institut improv servic deliveri process better govern improv manag human fiscal resourc tarabot includ three compon civil servic reform nation polici manag administr decentr civil servic reform compon help implement meritbas civil servic system introduc modern civil servic law council repres establish feder provinci civil servic commiss creat civil servic train system institut nation polici manag compon promot reform strengthen structur nation polici develop identifi reduc number regulatori burden hinder econom growth establish system procedur improv nation polici develop administr decentr compon strengthen servic deliveri function implement administr regul decentr strengthen human financi resourc provinci level improv public servic,0.10892857142857142,0.20654761904761904,positive,objective
147,145,iraq legisl strengthen program design develop strengthen iraq center parliamentari develop strengthen staff capac streamlin legisl process improv committe oper strengthen oversight budget review capac strengthen council repres cor outreach improv donor coordin cor develop plan abil overal project focus provid broadbas technic support enhanc institut develop build staff capac support member parliament mp role legisl promot transpar account legisl process,-0.1,0.1,negative,objective
148,146,iraq commun action program icap iii aim enhanc abil iraqi civil societi local govern meet citizen need program task facilit linkag citizen group ngo govern leader vulner area iraq solv socioeconom problem communitydriven project specif program sought assist commun abl better articul need mobil resourc within outsid commun solv common problem build local execut repres govern better meet need commun assist civilian victim conflict,0.10357142857142858,0.23571428571428574,positive,objective
149,147,object lgpii activ consolid gain made first local govern program 2003 2005 continu work iraqi establish strengthen condit institut capac legal polici framework democrat local govern system program focus creat capac govern provinci lower level promot polici reform support local govern support clarif role respons differ level govern promot increas effici local servic deliveri assist develop regular mechan citizen particip government decisionmak process captur learn systemat studi reflect lgpii also aim use geograph inform system softwar produc citi map util overlay help plan deliveri essenti servic,0.0642857142857143,0.08717948717948719,positive,objective
150,148,nation capac develop project iraq effort rebuild iraqi civil servic capac key ministri deliv core servic countri project better known tatweer work provid comprehens support critic iraqi ministri govern offic form technic assist special train project also aim help ministri adopt system ensur govern purchas contract would follow intern princip attract intern contractor put mechan place reduc opportun corrupt,0.0892857142857143,0.7678571428571428,positive,subjective
151,149,project design address good govern issu reduc crime violenc strengthen econom competit jamaica inner citi wide varieti initi includ commun polic civil societi develop counter corrupt econom develop,0.024999999999999994,0.5416666666666667,positive,subjective
152,150,core object rfp ii improv effici public resourc stronger public financi manag implement resultsori govern improv revenu administr collect revenu adopt resourcesav reform sound polici analysi initi ministri financ increas effici trade across border,0.13333333333333333,0.17777777777777778,positive,objective
153,151,rule law program rolp aim increas judiciari capac train profession staff develop effect technic unit depart program also aim build consensu among key stakehold gener public need empow account judiciari specif object program promot independ empow judiciari assist moj judici council jc establish build capac administr offic serv jc increas public awar rule law support program technic activ small grant program improv judici perform reduc delay increas public confid activ target expans scope computer court access manag inform judg litig court case manag,-0.05,0.31999999999999995,negative,objective
154,152,jordan local govern develop program part mcc threshold countri plan program target increas govern transpar account creat healthier democrat sustain commun object strengthen municip govern achiev increas public particip nation local elect media campaign public fora train greater particip women elector polit public fora train media outreach project also sought build citizen awar local govern activ oper well capac citizen advoc interest hold local govern account hope partnership would creat local govern privat sector establish joint committe foster develop cooper servic local capac govern would improv train manag personnel fiscal system final capac municip advoc democrat decentr defend municip interest polici dialogu workshop support establish nation associ municip strengthen,0.10833333333333334,0.21666666666666667,positive,objective
155,153,part larger threshold countri plan custom administr modern program jordan assist jordan custom modern inform commun technolog ict infrastructur introduc streamlin busi process train custom offic busi user new technolog procedur commun modern effort public outreach campaign program design improv jordan trade freedom score heritag foundat index econom freedom trade freedom score measur countri averag tariff rate extent nontariff barrier,0.12272727272727273,0.3202020202020202,positive,objective
156,154,three year project focus activ four area tax polici tax administr budget manag public awar campaign,0.0,0.06666666666666667,neutral,objective
157,155,jordan legisl strengthen program provid technic assist train advisori servic procur parliament jordan central object program assist parliament jordan strengthen legisl budgetari oversight capac increas institut transpar account promot citizen particip parliament improv public understand parliament,0.0,0.15833333333333333,neutral,objective
158,156,jordan improv rule law program masaq aim provid assist govern jordan especi ministri justic promot transpar improv effici jordanian court system promot independ judiciari strengthen judici train jordan one object program increas number skill knowledg judg anoth effici transpar court moreov program goal improv awar justic sector court servic legal right civil societi activ,0.24285714285714285,0.3678571428571429,positive,objective
159,157,judici educ project aim provid special technic train judg lawyer legal associ suprem court personnel train meant equip particip handl econom issu intellectu properti right busi registr licens taxat address train need identifi suprem court focus judici educ capac build court personnel project aim inform key group chang commerci law regulatori regim increas number judg particip train would improv capac kazakhstan court help ensur rule line intern norm best practic particip judg would also prepar develop kazakhstan legisl increas transpar commerci law make invest kazakhstan attract foreign organ multipli impact program project would teach judg train colleagu provid sustain futur legal structur,0.2739795918367347,0.41887755102040813,positive,objective
160,158,kjap core program object revolv around plant seed longterm system chang five area 1 judici train support judici academi hereinaft refer institut justic ioj kazakhstan 2 court video record pilot project 3 media train citizen awar 4 technic assist union judg kazakhstan ujk 5 technic assist core structur legisl reform,0.0,0.0,neutral,objective
161,159,kazakhstan suprem court recent took step modern increas transpar oversight countri legal system judici reform program aim strengthen independ account kazakhstan judiciari aim improv suprem court administr system enhanc manageri capac initi process revis judg train effect express judici decis write togeth stakehold judici decisionwrit manual courtadministr manual develop goal also increas transpar judici process effici judiciari administr system evalu updat suprem court manag plan intern procedur,0.13333333333333333,0.25,positive,objective
162,160,legal educ reform civic educ program aim support public legal educ program aim bolster public legal literaci correspond abil assert right,0.14761904761904762,0.2115079365079365,positive,objective
163,161,overal object project support kenya public procur oversight author ppoa carri forward implement reform public procur process achiev greater transpar account procur system,0.16666666666666666,0.2111111111111111,positive,objective
164,162,focu legisl strengthen program nation assembl kenya program improv effect kenyan parliament target support eight department committe propos budget committe two watchdog committeespubl account public invest committe project sought implement expand parliamentari internship program provid support review hous rule provid train parliamentari research committe clerk support legisl review budgetari oversight function department committe provid updat exist develop new committe resourc,0.06818181818181818,0.2606060606060606,positive,objective
165,163,work ministri land mol kenya wildlif servic kw secur right land natur resourc biodivers livelihood northeast coast secur project aim bring transpar land administr secur land right indigen commun resolv land conflict promot sustain manag forest marin resourc,0.2857142857142857,0.5357142857142857,positive,subjective
166,164,reform public procur system kenya design reduc public sector corrupt overhaul public procur system specif concentr health care procur deliveri throughout suppli chain task approach holist avoid stovepip support govern effort control corrupt improv public servic improv kenya perform critic corrupt indic goal foundat strong transpar link procur expenditur high standard health care servic critic govern ministri offic robust capac govern privat sector civil societi monitor progress advoc reform,-0.09066666666666666,0.454,negative,objective
167,165,erol strengthen independ account effici effect justic system ensur access citizen bolster public confid rule law increas demand justic increas knowledg respect particip justic system,0.0,0.06666666666666667,neutral,objective
168,166,goal democrat effect municip initi demi promot good govern kosovo municip better skill transpar respons local offici engag citizen work togeth improv servic creat prosper commun addit goal support implement decentr envis ahtisaari plan enshrin kosovo constitut,0.39999999999999997,0.3666666666666667,positive,objective
169,167,kosovo busi enabl environ program beep object promot econom polici increas busi access provid stabl clear minim intrus legal busi oper environ well reduc trade barrier neighbor countri improv trade polici access inform capac build reduc lend risk financi sector project pursu increas amount highqual inform avail credit registri improv lend decis reduc credit risk borrow cost project also work municip throughout kosovo bolster econom activ region final program aim help make transpar tender process good servic conduct kosovo municip least two partner municip aim introduc pilot program electron tender procur good servic consist intern best practic especi sinc procur report problemat suscept corrupt nation municip level,0.2375,0.5604166666666667,positive,subjective
170,168,effect municip initi emi project aim support decentr local govern reform process kosovo project three main compon address major area import local govern assist stand new poststatu agreement municip link kosovo institut assist central govern kosovo creat legisl framework decentr provid better guidanc oversight complianc relev law municip increas abil origin municip compli new decentr framework provid better servic deliveri increas sourc revenu improv democrat process,0.16687710437710437,0.3324915824915825,positive,objective
171,174,project aim address democrat govern econom growth instil democrat principl throughout countri project aim establish polit administr financi autonomi local govern,0.0,0.0,neutral,objective
172,169,purpos kosovo justic support program kjsp develop rule law contribut improv capac kosovo judici council kjc oper effect effici independ judiciari improv court administr improv profession judg court staff support transform court system effici repres serv nonalbanian popul develop ministri justic legal draft polici formulationguid skill establish support organ tool need build effect public prosecutor servic underli object kjsp activ support independ judiciari increas oper capac system administ justic fairli effici addit kjsp aim work select rule regul key area court administr judici govern uniform standard court fee exampl would help elimin opportun corrupt creat random fee determin without oversight creat equal access,-0.1142857142857143,0.4309523809523809,negative,objective
173,170,local govern initi lgi kosovo aim improv legisl framework local govern improv effect respons transpar account local govern activ focus central local govern central level task assist newli form ministri local govern administr mlga draft key local govern legisl implement decentr local level task assign resid municip advisor rma six select municip provid demanddriven onthejob train mentor key municip staff improv manag leadership improv citizen particip municip decisionmak enhanc transpar account foster local econom develop six surround municip project also task establish citizen servic center csc six municip strengthen abil local govern provid better effici municip servic citizen,0.02666666666666667,0.20666666666666667,positive,objective
174,171,program kyrgyz republ began respons countri polit crise program demonstr support democraci central asia support effort aim establish transpar account effect govern nation local level violenc mass displac stem june 2010 event southern part countri highlight need immedi target assist address emerg sourc instabl conflict within commun potenti derail ongo democrat transit constitut referendum follow parliamentari presidenti local elect repres critic mileston establish stabl secur democraci program aim support countri effort encourag democrat process help build trust within commun citizen govern,0.16,0.22999999999999998,positive,objective
175,172,judici reform assist project jrap compon millennium challeng corpor threshold program mcctp kyrgyzstan aim strengthen rule law improv judici personnel system intern judici manag streamlin legal framework handl commerci case increas public access manag judici inform goal increas independ effect judici system jrap focus implement judici reform compon kyrgyzstan mcc threshold countri plan critic element achiev goal includ improv court personnel system judici select process disciplinari system judici budget enforc judgment court autom jrap initi intens effort design implement plan assess statu judici system work enact identifi area reform technic project beneficiarystaf work group,0.1,0.13333333333333333,positive,objective
176,173,goal program enhanc capac local civil societi group rapidli respond human right violat provid advoc skill defend right freedom assembl moreov aim equip local group tool combat genderbas violenc bridekidnap,0.11428571428571428,0.23428571428571426,positive,objective
177,175,legal educ reform civic educ ii util bar legal educ reform improv access imparti justic aim support creation institution nation bar kyrgyzstan also help introduc addit skillsbas train prepar attorney advoc adequ,0.2,0.2,positive,objective
178,176,legal educ reform civic educ program focus improv legal awar among youth also aim increas legal knowledg skill among margin religi commun help engag effect justic system govern institut,0.20000000000000004,0.20000000000000004,positive,objective
179,178,project primari object reduc regulatori burden busi aim establish effect selfsustain mechan monitor legal regulatori environ busi identif busi constraint reduct effect wellinform publicpriv dialogu work govern streamlin process inform effect dialogu partnership privat sector public sector reform process aim result better sme polici deregul local nation region level proper implement law regul thu lead improv busi environ sme,0.13999999999999999,0.1733333333333333,positive,objective
180,179,fivecountri gender assess develop gender issu central achiev strateg plan assist object promot gender equal men women equal opportun benefit contribut econom social cultur polit develop hope men women would enjoy social valu resourc reward realiz human right,0.09404761904761905,0.2523809523809524,positive,objective
181,209,overal goal strengthen civil societi monitor capac moldova program strengthen monitor capac civil societi mass media help prevent deter corrupt accomplish goal program activ support two primari object improv transpar support public scrutini govern perform mass media ngo diversifi improv qualiti investig journal promot access inform project target increas public awar corrupt cost number ngoiniti anticorrupt reform exposur corrupt media sanction corrupt result media report press coverag corrupt issu improv press coverag corrupt issu among expect result,-0.375,0.7666666666666666,negative,subjective
182,180,project support govern lao pdr make reform necessari countri join wto implement uslao pdr bilater trade agreement bta meet oblig asean econom commun aec follow strategi econom growth poverti reduct technic assist provid ministri industri commerc ministri nation assembl judiciari lao nation chamber commerc effort modern deepen commerci law polici judici procedur institut capac keep domest need intern best practic support implement farreach trade agreement project help advanc rule law improv govern stimul econom growth,0.6,0.3,positive,objective
183,181,purpos baladi plu project provid technic assist support baladi program select municip allow better manag resourc expand public servic baladi program work encourag innov servic deliveri local govern grant program manag local ngo fund propos municip union municip consult local commun respond govern econom opportun need citizen complementari baladi plu program technic assist offer local govern select baladi award submit promis propos award due fund limit shortcom award criteria otherwis express interest improv govern econom opportun citizen wherebi municip could potenti appli baladi grant futur baladi plu primarili aim improv put place financi administr regulatori system promot transpar effect govern local level promot account participatori govern engag cso local stakehold local develop project center citizen need,0.025,0.09469696969696971,positive,objective
184,182,lebanon water infrastructur support enhanc wise project aim enhanc lebanon capac manag water resourc water wastewat infrastructur upgrad relat manag support project aim identifi priorit design build implement intervent area includ fill potabl water wastewat network infrastructur gap deliv new potabl water network potabl water treatment plant implement leak detect reduct nonrevenu water program build water establish capac capit invest plan asset manag believ invest addit sustain potabl water wastewat infrastructur aid develop econom valu water sector strengthen contribut prosper stabil lebanes economi promot decentr servic deliveri improv health livelihood underserv lebanes citizen,0.41818181818181815,0.6772727272727272,positive,subjective
185,183,goal lebanon water wastewat sector support program lwwss help four govern entiti beirutmount lebanon water establish bmlwe north lebanon water establish bekaa water establish bwe south lebanon water establish slweimprov water wastewat servic program aim help water establish advanc toward financi oper sustain overcom mani challeng face includ staff shortag age workforc,0.0,0.0,neutral,objective
186,184,support polit process lebanon program launch critic period develop lebanon elector system two elect occur follow introduct 2008 law better expect fell short intern standard program launch aim address shortcom mani highli contenti polit charg next 2013 parliamentari elect main area assist support ministri interior municip moim led elector reform initi facilit establish independ elector commiss iec develop train capac elector offici engag nation region intern train opportun review key elector procedur,0.2833333333333333,0.4916666666666667,positive,objective
187,185,strengthen independ judiciari citizen access justic sijcaj project rule law initi provid support lebanon judici system project aim strengthen lebanon judici institut increas judici independ improv court administr increas citizen access justic,0.0,0.0,neutral,objective
188,186,assist sustain local democrat practic lebanon project focus institution standard procedur increas transpar expand municip revenu base strengthen role local govern econom develop,-0.2,0.25,negative,objective
