Index,Country Code,Year,Country Name,Corruption Perception Index,IncomeGroup,region_USAID,region_WorldBank,Rural Population,"Access To Electricity, Rural (% Of Rural Population)",Food Production Index (2004-2006 = 100),Agricultural Land (% Of Land Area),Urban Population (% Of Total Population),Population Growth (Annual %),"Mortality Rate, Under-5 (Per 1,000 Live Births)","Foreign Direct Investment, Net Inflows (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Net Primary Income (Net Income From Abroad) (Current Us$),Gross Savings (% Of Gdp),Gni Growth (Annual %),Gross Domestic Savings (% Of Gdp),"Industry (Including Construction), Value Added (% Of Gdp)",Imports Of Goods And Services (% Of Gdp),Exports Of Goods And Services (% Of Gdp),General Government Final Consumption Expenditure (% Of Gdp),"Inflation, Consumer Prices (Annual %)","Inflation, Gdp Deflator: Linked Series (Annual %)",Public Credit Registry Coverage (% Of Adults),Private Credit Bureau Coverage (% Of Adults),Domestic Credit To Private Sector (% Of Gdp),Lending Interest Rate (%),Deposit Interest Rate (%),Broad Money Growth (Annual %),Broad Money (% Of Gdp),Claims On Private Sector (Annual Growth As % Of Broad Money),Claims On Central Government (Annual Growth As % Of Broad Money),Total Reserves (% Of Total External Debt),Bank Liquid Reserves To Bank Assets Ratio (%),"Foreign Direct Investment, Net Outflows (% Of Gdp)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)",Export Value Index (2000 = 100),Import Value Index (2000 = 100),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Total Tax And Contribution Rate (% Of Profit),"Intentional Homicides (Per 100,000 People)",Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp),Population Ages 0-14 (% Of Total Population),Access To Clean Fuels And Technologies For Cooking (% Of Population),"People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Unemployment, Total (% Of Total Labor Force) (Modeled Ilo Estimate)",Gdp Per Person Employed (Constant 2017 Ppp $),"Wage And Salaried Workers, Total (% Of Total Employment) (Modeled Ilo Estimate)",Import Volume Index (2000 = 100),Trade (% Of Gdp)
415,AFG,2014,Afghanistan,12,Low income,South and Central Asia (SCA),South Asia,25165917,86.50051191,123.66,58.06757957,24.587,3.355581661,73.6,0.209790107,0.296631574,-2370555.215,19.59472484,,4.811097422,21.22966322,40.25716983,9.691866972,12.70866699,4.673996035,0.56694454,0,0,3.9410571,15,,8.135571545,34.20959679,-0.765865028,5.171215962,288.1215989,73.75483313,-9.35E-05,88.061,26.9,2596259,73.05592346,0.472656544,4.216703814,41.6,415.4291009,657.3003727,13.87470394,84.00145472,4.2316601,11.76688518,18.63590135,32.91122558,4.210886567,145.3961812,40.51279737,36.1,,5.10979266,1.298012999,45.64058919,27.99,49.96028095,34.17293727,49.65200043,11.44799995,9696.627564,14.53100014,388.5020617,49.94903681
416,AFG,2014,Afghanistan,12,Low income,South and Central Asia (SCA),South Asia,25165917,86.50051191,123.66,58.06757957,24.587,3.355581661,73.6,0.209790107,0.296631574,-2370555.215,19.59472484,,4.811097422,21.22966322,40.25716983,9.691866972,12.70866699,4.673996035,0.56694454,0,0,3.9410571,15,,8.135571545,34.20959679,-0.765865028,5.171215962,288.1215989,73.75483313,-9.35E-05,88.061,26.9,2596259,73.05592346,0.472656544,4.216703814,41.6,415.4291009,657.3003727,13.87470394,84.00145472,4.2316601,11.76688518,18.63590135,32.91122558,4.210886567,145.3961812,40.51279737,36.1,,5.10979266,1.298012999,45.64058919,27.99,49.96028095,34.17293727,49.65200043,11.44799995,9696.627564,14.53100014,388.5020617,49.94903681
417,AFG,2014,Afghanistan,12,Low income,South and Central Asia (SCA),South Asia,25165917,86.50051191,123.66,58.06757957,24.587,3.355581661,73.6,0.209790107,0.296631574,-2370555.215,19.59472484,,4.811097422,21.22966322,40.25716983,9.691866972,12.70866699,4.673996035,0.56694454,0,0,3.9410571,15,,8.135571545,34.20959679,-0.765865028,5.171215962,288.1215989,73.75483313,-9.35E-05,88.061,26.9,2596259,73.05592346,0.472656544,4.216703814,41.6,415.4291009,657.3003727,13.87470394,84.00145472,4.2316601,11.76688518,18.63590135,32.91122558,4.210886567,145.3961812,40.51279737,36.1,,5.10979266,1.298012999,45.64058919,27.99,49.96028095,34.17293727,49.65200043,11.44799995,9696.627564,14.53100014,388.5020617,49.94903681
418,AFG,2014,Afghanistan,12,Low income,South and Central Asia (SCA),South Asia,25165917,86.50051191,123.66,58.06757957,24.587,3.355581661,73.6,0.209790107,0.296631574,-2370555.215,19.59472484,,4.811097422,21.22966322,40.25716983,9.691866972,12.70866699,4.673996035,0.56694454,0,0,3.9410571,15,,8.135571545,34.20959679,-0.765865028,5.171215962,288.1215989,73.75483313,-9.35E-05,88.061,26.9,2596259,73.05592346,0.472656544,4.216703814,41.6,415.4291009,657.3003727,13.87470394,84.00145472,4.2316601,11.76688518,18.63590135,32.91122558,4.210886567,145.3961812,40.51279737,36.1,,5.10979266,1.298012999,45.64058919,27.99,49.96028095,34.17293727,49.65200043,11.44799995,9696.627564,14.53100014,388.5020617,49.94903681
419,AFG,2014,Afghanistan,12,Low income,South and Central Asia (SCA),South Asia,25165917,86.50051191,123.66,58.06757957,24.587,3.355581661,73.6,0.209790107,0.296631574,-2370555.215,19.59472484,,4.811097422,21.22966322,40.25716983,9.691866972,12.70866699,4.673996035,0.56694454,0,0,3.9410571,15,,8.135571545,34.20959679,-0.765865028,5.171215962,288.1215989,73.75483313,-9.35E-05,88.061,26.9,2596259,73.05592346,0.472656544,4.216703814,41.6,415.4291009,657.3003727,13.87470394,84.00145472,4.2316601,11.76688518,18.63590135,32.91122558,4.210886567,145.3961812,40.51279737,36.1,,5.10979266,1.298012999,45.64058919,27.99,49.96028095,34.17293727,49.65200043,11.44799995,9696.627564,14.53100014,388.5020617,49.94903681
420,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
421,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
422,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
423,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
424,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
425,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
426,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
427,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
428,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
429,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
430,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
431,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
432,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
433,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
434,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
435,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
436,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
437,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
438,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
439,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
440,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
441,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
442,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
443,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
444,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
445,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
446,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
447,AFG,2015,Afghanistan,11,Low income,South and Central Asia (SCA),South Asia,25877997,64.57335394,119,58.06757957,24.803,3.077083595,70.4,0.849679315,0.277135475,179966040,17.27232711,,2.948180364,22.12404249,42.50583889,7.119569064,12.35095933,-0.661709165,2.447563008,0.5,0,3.981493795,15,,3.079021968,33.92805265,0.576109002,-0.069038666,264.5836808,70.7065554,0.010865731,81.693,28.6,2666294,78.3822937,0.522672804,3.60912555,40.3,416.1362445,656.7642887,10.32559686,72.81321254,7.63494956,19.5518379,19.17266588,66.88681312,13.87084832,154.2115483,41.66350318,36.1,9.783921782,3.833142187,0.993454695,44.87703888,30.1,52.38686126,35.13210691,49.85900116,11.38700008,9364.770336,15.48999977,433.1241757,49.62540795
