Index,Country Code,Country Name,Year,IncomeGroup,Corruption Perception Index,Gni Growth (Annual %),"Intentional Homicides (Per 100,000 People)",Food Production Index (2004-2006 = 100),Claims On Central Government (Annual Growth As % Of Broad Money),"Foreign Direct Investment, Net Inflows (% Of Gdp)",Import Value Index (2000 = 100),"Inflation, Consumer Prices (Annual %)",Claims On Private Sector (Annual Growth As % Of Broad Money),"Inflation, Gdp Deflator: Linked Series (Annual %)",Broad Money Growth (Annual %),Import Volume Index (2000 = 100),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Bank Liquid Reserves To Bank Assets Ratio (%),Total Tax And Contribution Rate (% Of Profit),Exports Of Goods And Services (% Of Gdp),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),"Industry (Including Construction), Value Added (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports)
811,ARM,Armenia,2017,Upper middle income,35,8.728946629,2.377080327,139.75848,4.081734029,2.176846777,475.0272851,0.969553269,17.87167618,2.1506419,18.47097088,326.9764137,23.40940932,19.71894691,18.5,37.32950312,34.22140466,25.80953238,0.323110429,46.07728599,17.212025
812,ARM,Armenia,2018,Upper middle income,35,3.048511906,1.693915557,136.6636,1.481794814,2.040033301,562.7848962,2.52023382,18.29476495,2.787709514,7.445920803,364.0739242,26.63783141,19.56426848,18.5,37.73125509,34.64933833,24.75655785,0.324279129,43.80170517,17.09665942
813,ARM,Armenia,2018,Upper middle income,35,3.048511906,1.693915557,136.6636,1.481794814,2.040033301,562.7848962,2.52023382,18.29476495,2.787709514,7.445920803,364.0739242,26.63783141,19.56426848,18.5,37.73125509,34.64933833,24.75655785,0.324279129,43.80170517,17.09665942
814,ARM,Armenia,2018,Upper middle income,35,3.048511906,1.693915557,136.6636,1.481794814,2.040033301,562.7848962,2.52023382,18.29476495,2.787709514,7.445920803,364.0739242,26.63783141,19.56426848,18.5,37.73125509,34.64933833,24.75655785,0.324279129,43.80170517,17.09665942
815,ARM,Armenia,2018,Upper middle income,35,3.048511906,1.693915557,136.6636,1.481794814,2.040033301,562.7848962,2.52023382,18.29476495,2.787709514,7.445920803,364.0739242,26.63783141,19.56426848,18.5,37.73125509,34.64933833,24.75655785,0.324279129,43.80170517,17.09665942
816,ARM,Armenia,2019,Upper middle income,42,7.964135555,2.145311989,139.23754,-3.05674242,1.861235768,506.2702053,1.443446608,21.47527377,1.462713928,11.18408795,327.3550643,22.87549623,18.8138258,22.6,38.52233727,39.56945284,24.28740021,0.325095255,43.72092881,8.631554577
817,ARM,Armenia,2019,Upper middle income,42,7.964135555,2.145311989,139.23754,-3.05674242,1.861235768,506.2702053,1.443446608,21.47527377,1.462713928,11.18408795,327.3550643,22.87549623,18.8138258,22.6,38.52233727,39.56945284,24.28740021,0.325095255,43.72092881,8.631554577
818,ARM,Armenia,2019,Upper middle income,42,7.964135555,2.145311989,139.23754,-3.05674242,1.861235768,506.2702053,1.443446608,21.47527377,1.462713928,11.18408795,327.3550643,22.87549623,18.8138258,22.6,38.52233727,39.56945284,24.28740021,0.325095255,43.72092881,8.631554577
819,ARM,Armenia,2019,Upper middle income,42,7.964135555,2.145311989,139.23754,-3.05674242,1.861235768,506.2702053,1.443446608,21.47527377,1.462713928,11.18408795,327.3550643,22.87549623,18.8138258,22.6,38.52233727,39.56945284,24.28740021,0.325095255,43.72092881,8.631554577
855,AZE,Azerbaijan,2007,Upper middle income,21,20.93168477,2.166378561,106.44,2.752147495,13.90071471,515.7866041,16.66125777,55.22894803,20.58248282,71.68319233,348.6469183,11.44225024,17.36974892,40.9,68.12891169,44.05505384,66.16032863,0.322096837,37.33037744,19.39112724
856,AZE,Azerbaijan,2007,Upper middle income,21,20.93168477,2.166378561,106.44,2.752147495,13.90071471,515.7866041,16.66125777,55.22894803,20.58248282,71.68319233,348.6469183,11.44225024,17.36974892,40.9,68.12891169,44.05505384,66.16032863,0.322096837,37.33037744,19.39112724
857,AZE,Azerbaijan,2007,Upper middle income,21,20.93168477,2.166378561,106.44,2.752147495,13.90071471,515.7866041,16.66125777,55.22894803,20.58248282,71.68319233,348.6469183,11.44225024,17.36974892,40.9,68.12891169,44.05505384,66.16032863,0.322096837,37.33037744,19.39112724
858,AZE,Azerbaijan,2007,Upper middle income,21,20.93168477,2.166378561,106.44,2.752147495,13.90071471,515.7866041,16.66125777,55.22894803,20.58248282,71.68319233,348.6469183,11.44225024,17.36974892,40.9,68.12891169,44.05505384,66.16032863,0.322096837,37.33037744,19.39112724
859,AZE,Azerbaijan,2007,Upper middle income,21,20.93168477,2.166378561,106.44,2.752147495,13.90071471,515.7866041,16.66125777,55.22894803,20.58248282,71.68319233,348.6469183,11.44225024,17.36974892,40.9,68.12891169,44.05505384,66.16032863,0.322096837,37.33037744,19.39112724
860,AZE,Azerbaijan,2008,Upper middle income,19,16.9074916,2.176409557,112.2,-15.05663856,8.160909658,646.2457338,20.8372929,36.7185453,27.97103631,44.03683181,400.4482378,13.14822884,11.83393665,40.9,65.77613785,42.09257417,65.51852147,0.422288375,5.463485785,11.19981801
861,AZE,Azerbaijan,2008,Upper middle income,19,16.9074916,2.176409557,112.2,-15.05663856,8.160909658,646.2457338,20.8372929,36.7185453,27.97103631,44.03683181,400.4482378,13.14822884,11.83393665,40.9,65.77613785,42.09257417,65.51852147,0.422288375,5.463485785,11.19981801
862,AZE,Azerbaijan,2008,Upper middle income,19,16.9074916,2.176409557,112.2,-15.05663856,8.160909658,646.2457338,20.8372929,36.7185453,27.97103631,44.03683181,400.4482378,13.14822884,11.83393665,40.9,65.77613785,42.09257417,65.51852147,0.422288375,5.463485785,11.19981801
863,AZE,Azerbaijan,2008,Upper middle income,19,16.9074916,2.176409557,112.2,-15.05663856,8.160909658,646.2457338,20.8372929,36.7185453,27.97103631,44.03683181,400.4482378,13.14822884,11.83393665,40.9,65.77613785,42.09257417,65.51852147,0.422288375,5.463485785,11.19981801
864,AZE,Azerbaijan,2008,Upper middle income,19,16.9074916,2.176409557,112.2,-15.05663856,8.160909658,646.2457338,20.8372929,36.7185453,27.97103631,44.03683181,400.4482378,13.14822884,11.83393665,40.9,65.77613785,42.09257417,65.51852147,0.422288375,5.463485785,11.19981801
865,AZE,Azerbaijan,2009,Upper middle income,23,16.29836867,2.73972983,125.86,4.305345538,6.547600843,555.8020478,1.463159974,6.229064071,-18.898911,-0.294840726,351.1524735,14.63265045,7.775674029,40.9,51.63574568,39.64367386,56.26195525,0.34741611,12.37441148,12.65515947
866,AZE,Azerbaijan,2009,Upper middle income,23,16.29836867,2.73972983,125.86,4.305345538,6.547600843,555.8020478,1.463159974,6.229064071,-18.898911,-0.294840726,351.1524735,14.63265045,7.775674029,40.9,51.63574568,39.64367386,56.26195525,0.34741611,12.37441148,12.65515947
867,AZE,Azerbaijan,2009,Upper middle income,23,16.29836867,2.73972983,125.86,4.305345538,6.547600843,555.8020478,1.463159974,6.229064071,-18.898911,-0.294840726,351.1524735,14.63265045,7.775674029,40.9,51.63574568,39.64367386,56.26195525,0.34741611,12.37441148,12.65515947
868,AZE,Azerbaijan,2009,Upper middle income,23,16.29836867,2.73972983,125.86,4.305345538,6.547600843,555.8020478,1.463159974,6.229064071,-18.898911,-0.294840726,351.1524735,14.63265045,7.775674029,40.9,51.63574568,39.64367386,56.26195525,0.34741611,12.37441148,12.65515947
869,AZE,Azerbaijan,2009,Upper middle income,23,16.29836867,2.73972983,125.86,4.305345538,6.547600843,555.8020478,1.463159974,6.229064071,-18.898911,-0.294840726,351.1524735,14.63265045,7.775674029,40.9,51.63574568,39.64367386,56.26195525,0.34741611,12.37441148,12.65515947
870,AZE,Azerbaijan,2010,Upper middle income,24,6.763211502,2.280662034,124.69,8.18568856,6.338044724,575.5972696,5.73238743,9.527727691,13.82722014,24.3034834,351.7393974,16.19316155,10.25097036,38.9,54.30472154,39.67335239,59.99481926,0.391434824,13.12471354,13.88035545
871,AZE,Azerbaijan,2010,Upper middle income,24,6.763211502,2.280662034,124.69,8.18568856,6.338044724,575.5972696,5.73238743,9.527727691,13.82722014,24.3034834,351.7393974,16.19316155,10.25097036,38.9,54.30472154,39.67335239,59.99481926,0.391434824,13.12471354,13.88035545
872,AZE,Azerbaijan,2010,Upper middle income,24,6.763211502,2.280662034,124.69,8.18568856,6.338044724,575.5972696,5.73238743,9.527727691,13.82722014,24.3034834,351.7393974,16.19316155,10.25097036,38.9,54.30472154,39.67335239,59.99481926,0.391434824,13.12471354,13.88035545
873,AZE,Azerbaijan,2010,Upper middle income,24,6.763211502,2.280662034,124.69,8.18568856,6.338044724,575.5972696,5.73238743,9.527727691,13.82722014,24.3034834,351.7393974,16.19316155,10.25097036,38.9,54.30472154,39.67335239,59.99481926,0.391434824,13.12471354,13.88035545
874,AZE,Azerbaijan,2010,Upper middle income,24,6.763211502,2.280662034,124.69,8.18568856,6.338044724,575.5972696,5.73238743,9.527727691,13.82722014,24.3034834,351.7393974,16.19316155,10.25097036,38.9,54.30472154,39.67335239,59.99481926,0.391434824,13.12471354,13.88035545
875,AZE,Azerbaijan,2011,Upper middle income,24,-3.680928747,2.33349114,131.88,-16.74197984,6.800620683,867.4463311,7.852383768,13.35276632,24.60695003,32.06544663,482.0919711,12.05802659,12.05799441,40,56.42698053,46.93997634,61.73399639,0.485639844,16.48041722,10.48638766
876,AZE,Azerbaijan,2011,Upper middle income,24,-3.680928747,2.33349114,131.88,-16.74197984,6.800620683,867.4463311,7.852383768,13.35276632,24.60695003,32.06544663,482.0919711,12.05802659,12.05799441,40,56.42698053,46.93997634,61.73399639,0.485639844,16.48041722,10.48638766
877,AZE,Azerbaijan,2011,Upper middle income,24,-3.680928747,2.33349114,131.88,-16.74197984,6.800620683,867.4463311,7.852383768,13.35276632,24.60695003,32.06544663,482.0919711,12.05802659,12.05799441,40,56.42698053,46.93997634,61.73399639,0.485639844,16.48041722,10.48638766
878,AZE,Azerbaijan,2011,Upper middle income,24,-3.680928747,2.33349114,131.88,-16.74197984,6.800620683,867.4463311,7.852383768,13.35276632,24.60695003,32.06544663,482.0919711,12.05802659,12.05799441,40,56.42698053,46.93997634,61.73399639,0.485639844,16.48041722,10.48638766
879,AZE,Azerbaijan,2011,Upper middle income,24,-3.680928747,2.33349114,131.88,-16.74197984,6.800620683,867.4463311,7.852383768,13.35276632,24.60695003,32.06544663,482.0919711,12.05802659,12.05799441,40,56.42698053,46.93997634,61.73399639,0.485639844,16.48041722,10.48638766
880,AZE,Azerbaijan,2012,Upper middle income,27,4.081328027,2.18032261,138.14,-0.022830189,7.596083568,888.8627133,1.068103014,13.27008818,2.844982577,20.65805693,503.2446112,12.8953526,10.05831729,40,52.97468019,44.59158916,59.51735085,0.469759789,12.88241049,23.5968364
881,AZE,Azerbaijan,2012,Upper middle income,27,4.081328027,2.18032261,138.14,-0.022830189,7.596083568,888.8627133,1.068103014,13.27008818,2.844982577,20.65805693,503.2446112,12.8953526,10.05831729,40,52.97468019,44.59158916,59.51735085,0.469759789,12.88241049,23.5968364
882,AZE,Azerbaijan,2012,Upper middle income,27,4.081328027,2.18032261,138.14,-0.022830189,7.596083568,888.8627133,1.068103014,13.27008818,2.844982577,20.65805693,503.2446112,12.8953526,10.05831729,40,52.97468019,44.59158916,59.51735085,0.469759789,12.88241049,23.5968364
883,AZE,Azerbaijan,2012,Upper middle income,27,4.081328027,2.18032261,138.14,-0.022830189,7.596083568,888.8627133,1.068103014,13.27008818,2.844982577,20.65805693,503.2446112,12.8953526,10.05831729,40,52.97468019,44.59158916,59.51735085,0.469759789,12.88241049,23.5968364
884,AZE,Azerbaijan,2012,Upper middle income,27,4.081328027,2.18032261,138.14,-0.022830189,7.596083568,888.8627133,1.068103014,13.27008818,2.844982577,20.65805693,503.2446112,12.8953526,10.05831729,40,52.97468019,44.59158916,59.51735085,0.469759789,12.88241049,23.5968364
885,AZE,Azerbaijan,2013,Upper middle income,28,6.329263849,2.354704353,141.25,-16.22834426,3.531931399,880.5966724,2.418869884,22.79041528,0.413164057,14.98948462,513.7365201,13.275813,7.223021849,39.8,48.41583308,47.39414997,57.05441545,0.458187325,11.53835082,29.34479996
886,AZE,Azerbaijan,2013,Upper middle income,28,6.329263849,2.354704353,141.25,-16.22834426,3.531931399,880.5966724,2.418869884,22.79041528,0.413164057,14.98948462,513.7365201,13.275813,7.223021849,39.8,48.41583308,47.39414997,57.05441545,0.458187325,11.53835082,29.34479996
887,AZE,Azerbaijan,2013,Upper middle income,28,6.329263849,2.354704353,141.25,-16.22834426,3.531931399,880.5966724,2.418869884,22.79041528,0.413164057,14.98948462,513.7365201,13.275813,7.223021849,39.8,48.41583308,47.39414997,57.05441545,0.458187325,11.53835082,29.34479996
888,AZE,Azerbaijan,2013,Upper middle income,28,6.329263849,2.354704353,141.25,-16.22834426,3.531931399,880.5966724,2.418869884,22.79041528,0.413164057,14.98948462,513.7365201,13.275813,7.223021849,39.8,48.41583308,47.39414997,57.05441545,0.458187325,11.53835082,29.34479996
889,AZE,Azerbaijan,2013,Upper middle income,28,6.329263849,2.354704353,141.25,-16.22834426,3.531931399,880.5966724,2.418869884,22.79041528,0.413164057,14.98948462,513.7365201,13.275813,7.223021849,39.8,48.41583308,47.39414997,57.05441545,0.458187325,11.53835082,29.34479996
890,AZE,Azerbaijan,2014,Upper middle income,29,5.38516948,2.482742833,136.46,-5.711775721,5.888108916,783.9334471,1.389726358,17.68879984,-1.330204423,11.80307306,464.32721,13.78890942,7.509675757,39.8,43.27355666,47.14435965,53.58685467,0.452382952,9.244722874,22.4862167
891,AZE,Azerbaijan,2014,Upper middle income,29,5.38516948,2.482742833,136.46,-5.711775721,5.888108916,783.9334471,1.389726358,17.68879984,-1.330204423,11.80307306,464.32721,13.78890942,7.509675757,39.8,43.27355666,47.14435965,53.58685467,0.452382952,9.244722874,22.4862167
892,AZE,Azerbaijan,2014,Upper middle income,29,5.38516948,2.482742833,136.46,-5.711775721,5.888108916,783.9334471,1.389726358,17.68879984,-1.330204423,11.80307306,464.32721,13.78890942,7.509675757,39.8,43.27355666,47.14435965,53.58685467,0.452382952,9.244722874,22.4862167
893,AZE,Azerbaijan,2014,Upper middle income,29,5.38516948,2.482742833,136.46,-5.711775721,5.888108916,783.9334471,1.389726358,17.68879984,-1.330204423,11.80307306,464.32721,13.78890942,7.509675757,39.8,43.27355666,47.14435965,53.58685467,0.452382952,9.244722874,22.4862167
894,AZE,Azerbaijan,2014,Upper middle income,29,5.38516948,2.482742833,136.46,-5.711775721,5.888108916,783.9334471,1.389726358,17.68879984,-1.330204423,11.80307306,464.32721,13.78890942,7.509675757,39.8,43.27355666,47.14435965,53.58685467,0.452382952,9.244722874,22.4862167
895,AZE,Azerbaijan,2015,Upper middle income,29,6.535803181,2.338211119,145.33,-8.227988718,7.626336333,786.4078498,4.009438267,13.2929863,-8.809615526,-1.148701829,504.976358,12.27034334,12.82224769,39.8,37.79477749,52.09804089,44.89132034,0.368199403,20.30227985,14.23442847
896,AZE,Azerbaijan,2015,Upper middle income,29,6.535803181,2.338211119,145.33,-8.227988718,7.626336333,786.4078498,4.009438267,13.2929863,-8.809615526,-1.148701829,504.976358,12.27034334,12.82224769,39.8,37.79477749,52.09804089,44.89132034,0.368199403,20.30227985,14.23442847
897,AZE,Azerbaijan,2015,Upper middle income,29,6.535803181,2.338211119,145.33,-8.227988718,7.626336333,786.4078498,4.009438267,13.2929863,-8.809615526,-1.148701829,504.976358,12.27034334,12.82224769,39.8,37.79477749,52.09804089,44.89132034,0.368199403,20.30227985,14.23442847
898,AZE,Azerbaijan,2015,Upper middle income,29,6.535803181,2.338211119,145.33,-8.227988718,7.626336333,786.4078498,4.009438267,13.2929863,-8.809615526,-1.148701829,504.976358,12.27034334,12.82224769,39.8,37.79477749,52.09804089,44.89132034,0.368199403,20.30227985,14.23442847
899,AZE,Azerbaijan,2015,Upper middle income,29,6.535803181,2.338211119,145.33,-8.227988718,7.626336333,786.4078498,4.009438267,13.2929863,-8.809615526,-1.148701829,504.976358,12.27034334,12.82224769,39.8,37.79477749,52.09804089,44.89132034,0.368199403,20.30227985,14.23442847
900,AZE,Azerbaijan,2016,Upper middle income,30,2.954669036,2.136391989,148.08,2.95313548,11.88265332,724.3259386,12.44949552,-8.049705743,14.628339,-2.010855125,481.9268773,17.08432125,37.93715649,39.8,46.42764939,41.41174931,47.55780701,0.270039148,17.67039588,12.41695162
901,AZE,Azerbaijan,2016,Upper middle income,30,2.954669036,2.136391989,148.08,2.95313548,11.88265332,724.3259386,12.44949552,-8.049705743,14.628339,-2.010855125,481.9268773,17.08432125,37.93715649,39.8,46.42764939,41.41174931,47.55780701,0.270039148,17.67039588,12.41695162
902,AZE,Azerbaijan,2016,Upper middle income,30,2.954669036,2.136391989,148.08,2.95313548,11.88265332,724.3259386,12.44949552,-8.049705743,14.628339,-2.010855125,481.9268773,17.08432125,37.93715649,39.8,46.42764939,41.41174931,47.55780701,0.270039148,17.67039588,12.41695162
903,AZE,Azerbaijan,2016,Upper middle income,30,2.954669036,2.136391989,148.08,2.95313548,11.88265332,724.3259386,12.44949552,-8.049705743,14.628339,-2.010855125,481.9268773,17.08432125,37.93715649,39.8,46.42764939,41.41174931,47.55780701,0.270039148,17.67039588,12.41695162
904,AZE,Azerbaijan,2016,Upper middle income,30,2.954669036,2.136391989,148.08,2.95313548,11.88265332,724.3259386,12.44949552,-8.049705743,14.628339,-2.010855125,481.9268773,17.08432125,37.93715649,39.8,46.42764939,41.41174931,47.55780701,0.270039148,17.67039588,12.41695162
905,AZE,Azerbaijan,2017,Upper middle income,31,3.820599316,2.041579976,147.24442,14.18974966,7.016879437,749.3174061,12.93998411,-20.60094449,16.22620457,9.008399502,483.3947625,19.36025537,30.52960152,39.8,48.54786473,36.7102964,49.7017251,0.293673976,21.39396997,11.70451032
906,AZE,Azerbaijan,2017,Upper middle income,31,3.820599316,2.041579976,147.24442,14.18974966,7.016879437,749.3174061,12.93998411,-20.60094449,16.22620457,9.008399502,483.3947625,19.36025537,30.52960152,39.8,48.54786473,36.7102964,49.7017251,0.293673976,21.39396997,11.70451032
907,AZE,Azerbaijan,2017,Upper middle income,31,3.820599316,2.041579976,147.24442,14.18974966,7.016879437,749.3174061,12.93998411,-20.60094449,16.22620457,9.008399502,483.3947625,19.36025537,30.52960152,39.8,48.54786473,36.7102964,49.7017251,0.293673976,21.39396997,11.70451032
908,AZE,Azerbaijan,2017,Upper middle income,31,3.820599316,2.041579976,147.24442,14.18974966,7.016879437,749.3174061,12.93998411,-20.60094449,16.22620457,9.008399502,483.3947625,19.36025537,30.52960152,39.8,48.54786473,36.7102964,49.7017251,0.293673976,21.39396997,11.70451032
909,AZE,Azerbaijan,2017,Upper middle income,31,3.820599316,2.041579976,147.24442,14.18974966,7.016879437,749.3174061,12.93998411,-20.60094449,16.22620457,9.008399502,483.3947625,19.36025537,30.52960152,39.8,48.54786473,36.7102964,49.7017251,0.293673976,21.39396997,11.70451032
910,AZE,Azerbaijan,2018,Upper middle income,25,4.071223932,2.201107449,144.17054,-5.231750682,2.977946112,980.3754266,2.263516857,4.658670777,12.18443296,5.65746855,600.9856805,21.45040047,26.57782913,41.2,54.09229386,38.26600036,52.25091145,0.325875346,19.66860518,10.6742907
911,AZE,Azerbaijan,2018,Upper middle income,25,4.071223932,2.201107449,144.17054,-5.231750682,2.977946112,980.3754266,2.263516857,4.658670777,12.18443296,5.65746855,600.9856805,21.45040047,26.57782913,41.2,54.09229386,38.26600036,52.25091145,0.325875346,19.66860518,10.6742907
912,AZE,Azerbaijan,2018,Upper middle income,25,4.071223932,2.201107449,144.17054,-5.231750682,2.977946112,980.3754266,2.263516857,4.658670777,12.18443296,5.65746855,600.9856805,21.45040047,26.57782913,41.2,54.09229386,38.26600036,52.25091145,0.325875346,19.66860518,10.6742907
913,AZE,Azerbaijan,2018,Upper middle income,25,4.071223932,2.201107449,144.17054,-5.231750682,2.977946112,980.3754266,2.263516857,4.658670777,12.18443296,5.65746855,600.9856805,21.45040047,26.57782913,41.2,54.09229386,38.26600036,52.25091145,0.325875346,19.66860518,10.6742907
914,AZE,Azerbaijan,2018,Upper middle income,25,4.071223932,2.201107449,144.17054,-5.231750682,2.977946112,980.3754266,2.263516857,4.658670777,12.18443296,5.65746855,600.9856805,21.45040047,26.57782913,41.2,54.09229386,38.26600036,52.25091145,0.325875346,19.66860518,10.6742907
915,AZE,Azerbaijan,2019,Upper middle income,30,6.236745373,2.419111637,143.2351,-5.417142959,3.13005546,841.9470228,2.608339565,9.035998292,-0.22964079,19.97437433,496.2318951,17.87986494,23.40823469,40.7,49.17961337,39.17783748,48.68598572,0.319555074,16.3300659,13.72522392
916,AZE,Azerbaijan,2019,Upper middle income,30,6.236745373,2.419111637,143.2351,-5.417142959,3.13005546,841.9470228,2.608339565,9.035998292,-0.22964079,19.97437433,496.2318951,17.87986494,23.40823469,40.7,49.17961337,39.17783748,48.68598572,0.319555074,16.3300659,13.72522392
917,AZE,Azerbaijan,2019,Upper middle income,30,6.236745373,2.419111637,143.2351,-5.417142959,3.13005546,841.9470228,2.608339565,9.035998292,-0.22964079,19.97437433,496.2318951,17.87986494,23.40823469,40.7,49.17961337,39.17783748,48.68598572,0.319555074,16.3300659,13.72522392
918,AZE,Azerbaijan,2019,Upper middle income,30,6.236745373,2.419111637,143.2351,-5.417142959,3.13005546,841.9470228,2.608339565,9.035998292,-0.22964079,19.97437433,496.2318951,17.87986494,23.40823469,40.7,49.17961337,39.17783748,48.68598572,0.319555074,16.3300659,13.72522392
919,AZE,Azerbaijan,2019,Upper middle income,30,6.236745373,2.419111637,143.2351,-5.417142959,3.13005546,841.9470228,2.608339565,9.035998292,-0.22964079,19.97437433,496.2318951,17.87986494,23.40823469,40.7,49.17961337,39.17783748,48.68598572,0.319555074,16.3300659,13.72522392
941,BGD,Bangladesh,2007,Lower middle income,20,7.804277336,2.707829583,112.01,3.758455035,0.817754424,209.3436902,9.106984969,10.61662403,6.471260103,13.54834629,140.3444843,28.84686995,10.27729929,36.3782,16.99533485,48.12779796,24.50054101,0.270222817,2.336842337,5.035638248
942,BGD,Bangladesh,2007,Lower middle income,20,7.804277336,2.707829583,112.01,3.758455035,0.817754424,209.3436902,9.106984969,10.61662403,6.471260103,13.54834629,140.3444843,28.84686995,10.27729929,36.3782,16.99533485,48.12779796,24.50054101,0.270222817,2.336842337,5.035638248
943,BGD,Bangladesh,2007,Lower middle income,20,7.804277336,2.707829583,112.01,3.758455035,0.817754424,209.3436902,9.106984969,10.61662403,6.471260103,13.54834629,140.3444843,28.84686995,10.27729929,36.3782,16.99533485,48.12779796,24.50054101,0.270222817,2.336842337,5.035638248
944,BGD,Bangladesh,2008,Lower middle income,21,7.126138859,2.840527873,120.23,4.173560625,1.449748396,268.6029495,8.901944895,13.68993575,7.860966092,16.40721028,149.8834805,29.33630768,9.906899644,36.5348,17.65885848,47.75578211,24.7270013,0.287778925,3.080950026,6.656778837
945,BGD,Bangladesh,2008,Lower middle income,21,7.126138859,2.840527873,120.23,4.173560625,1.449748396,268.6029495,8.901944895,13.68993575,7.860966092,16.40721028,149.8834805,29.33630768,9.906899644,36.5348,17.65885848,47.75578211,24.7270013,0.287778925,3.080950026,6.656778837
946,BGD,Bangladesh,2008,Lower middle income,21,7.126138859,2.840527873,120.23,4.173560625,1.449748396,268.6029495,8.901944895,13.68993575,7.860966092,16.40721028,149.8834805,29.33630768,9.906899644,36.5348,17.65885848,47.75578211,24.7270013,0.287778925,3.080950026,6.656778837
947,BGD,Bangladesh,2009,Lower middle income,24,5.256417995,2.8912153,121.31,1.184776613,0.879494542,245.784082,5.423472362,12.78888777,6.764354686,20.24440077,153.2990675,36.06601813,11.13147135,36.2892,16.94013291,43.58539455,25.29557218,0.304068064,2.588476483,6.734048475
948,BGD,Bangladesh,2009,Lower middle income,24,5.256417995,2.8912153,121.31,1.184776613,0.879494542,245.784082,5.423472362,12.78888777,6.764354686,20.24440077,153.2990675,36.06601813,11.13147135,36.2892,16.94013291,43.58539455,25.29557218,0.304068064,2.588476483,6.734048475
949,BGD,Bangladesh,2009,Lower middle income,24,5.256417995,2.8912153,121.31,1.184776613,0.879494542,245.784082,5.423472362,12.78888777,6.764354686,20.24440077,153.2990675,36.06601813,11.13147135,36.2892,16.94013291,43.58539455,25.29557218,0.304068064,2.588476483,6.734048475
950,BGD,Bangladesh,2010,Lower middle income,24,5.783016898,2.702346806,128.5,2.822029923,1.068934861,313.1959923,8.126676392,18.48005778,7.14464873,21.0788579,173.2949986,36.88608227,9.71767499,35.9808,16.02411269,40.56286525,24.95647673,0.320267041,2.558431009,8.472970191
951,BGD,Bangladesh,2010,Lower middle income,24,5.783016898,2.702346806,128.5,2.822029923,1.068934861,313.1959923,8.126676392,18.48005778,7.14464873,21.0788579,173.2949986,36.88608227,9.71767499,35.9808,16.02411269,40.56286525,24.95647673,0.320267041,2.558431009,8.472970191
952,BGD,Bangladesh,2010,Lower middle income,24,5.783016898,2.702346806,128.5,2.822029923,1.068934861,313.1959923,8.126676392,18.48005778,7.14464873,21.0788579,173.2949986,36.88608227,9.71767499,35.9808,16.02411269,40.56286525,24.95647673,0.320267041,2.558431009,8.472970191
953,BGD,Bangladesh,2011,Lower middle income,27,6.253628133,2.656874612,131.7,8.399618118,0.983166534,407.6764607,11.39516516,13.29124204,7.859446035,16.91536756,190.5480431,40.96866896,10.92967974,36.387,19.92207496,36.87019432,25.0452996,0.328812214,2.804856433,7.823738716
954,BGD,Bangladesh,2011,Lower middle income,27,6.253628133,2.656874612,131.7,8.399618118,0.983166534,407.6764607,11.39516516,13.29124204,7.859446035,16.91536756,190.5480431,40.96866896,10.92967974,36.387,19.92207496,36.87019432,25.0452996,0.328812214,2.804856433,7.823738716
955,BGD,Bangladesh,2011,Lower middle income,27,6.253628133,2.656874612,131.7,8.399618118,0.983166534,407.6764607,11.39516516,13.29124204,7.859446035,16.91536756,190.5480431,40.96866896,10.92967974,36.387,19.92207496,36.87019432,25.0452996,0.328812214,2.804856433,7.823738716
956,BGD,Bangladesh,2012,Lower middle income,26,6.979445061,2.724399874,132.49,0.672960753,1.18810285,384.7022402,6.217504221,11.82790183,8.164597746,17.01132257,190.8620306,40.30807933,11.2688999,36.4972,20.16158886,37.25320987,25.30995939,0.300622437,2.846863416,7.412662683
957,BGD,Bangladesh,2012,Lower middle income,26,6.979445061,2.724399874,132.49,0.672960753,1.18810285,384.7022402,6.217504221,11.82790183,8.164597746,17.01132257,190.8620306,40.30807933,11.2688999,36.4972,20.16158886,37.25320987,25.30995939,0.300622437,2.846863416,7.412662683
958,BGD,Bangladesh,2012,Lower middle income,26,6.979445061,2.724399874,132.49,0.672960753,1.18810285,384.7022402,6.217504221,11.82790183,8.164597746,17.01132257,190.8620306,40.30807933,11.2688999,36.4972,20.16158886,37.25320987,25.30995939,0.300622437,2.846863416,7.412662683
959,BGD,Bangladesh,2013,Lower middle income,27,5.608409201,2.875726215,135.01,3.453820374,1.73541854,417.4839581,7.530406409,7.386175264,7.174948668,14.84981283,212.210479,40.99895498,12.06440908,35.4,19.53787411,35.76399858,26.30707016,0.312337886,2.207915585,8.154161248
960,BGD,Bangladesh,2013,Lower middle income,27,5.608409201,2.875726215,135.01,3.453820374,1.73541854,417.4839581,7.530406409,7.386175264,7.174948668,14.84981283,212.210479,40.99895498,12.06440908,35.4,19.53787411,35.76399858,26.30707016,0.312337886,2.207915585,8.154161248
